"hypothesis","sample","model","problem","subproblem","covariance_step_run","minimization_successful","covariance_step_successful","covariance_step_warnings","estimate_near_boundary","rounding_errors","zero_gradients","final_zero_gradients","hessian_reset","s_matrix_singular","significant_digits","condition_number","est_methods","model_run_time","subprob_est_time","subprob_cov_time","ofv","POP_V2","POP_V3","POP_Q","POP_KA","POP_CL","POP_CLCLCR","POP_CLBR","IIV_V2","IIV_CL_IIV_V2","IIV_CL","IIV_V3","IIV_KA","sigma","sePOP_V2","sePOP_V3","sePOP_Q","sePOP_KA","sePOP_CL","sePOP_CLCLCR","sePOP_CLBR","seIIV_V2","seIIV_CL_IIV_V2","seIIV_CL","seIIV_V3","seIIV_KA","sesigma","shrinkage_eta1(%)","shrinkage_eta2(%)","shrinkage_eta3(%)","shrinkage_eta4(%)","shrinkage_iwres(%)","EI1","EI2","EI3","EI4","EI5","EI6","EI7","EI8","EI9","EI10","EI11","EI12","EI13"
simulation,11,11,1,1,1,1,1,0,0,0,0,0,0,0,3.3,2217360,FOCE_I,NA,764.86,634.11,-19130.518475725912,643.269,1991.05,22.8943,0.716525,19.2683,0.00109447,0.167542,0.435675,0.132326,0.30748,0.0243639,0.0332323,0.00264712,0.0147395,0.0539999,0.000427246,6.93811e-06,0.0003679,2.56935e-08,1.88886e-05,0.00131187,0.00350272,0.00471484,0.00164567,0.00378966,1.26433e-07,NA,NA,NA,NA,NA,1.59049e-06,0.000314932,0.00147209,0.0221844,0.997513,0.998825,0.999711,0.999772,0.999863,0.999997,1.45477,1.99889,3.52669
simulation,12,12,1,1,1,0,1,0,0,1,0,0,0,0,0.4,83614.5,FOCE_I,NA,620.68,632.23,-19125.475362102905,644.103,1953.78,22.8632,0.750021,18.7537,0.000408797,0.187018,0.329897,0.0837853,0.295829,0.0339864,0.0421721,0.00249107,0.0268655,0.0831326,0.199739,2.28738e-05,0.000539242,4.5834e-05,4.3434e-05,0.0147037,0.0175307,0.0169056,0.00855913,0.00963545,1.7469e-11,NA,NA,NA,NA,NA,2.8428e-05,0.00501314,0.299551,0.702602,0.980051,0.98356,0.99568,0.995833,1.00427,1.18475,1.53912,1.93255,2.37699
simulation,13,13,1,1,1,1,1,0,0,0,0,0,0,0,3.5,2.85553,FOCE_I,NA,296.29,325.98,-19215.191116451730,652.35,1917.35,23.2146,0.749251,19.3676,0.00122395,0.129576,0.298599,0.0603298,0.301406,0.0577843,0.0269189,0.0024922,19.7346,35.386,0.222298,0.0180499,0.45573,0.000491277,0.0332334,0.0242514,0.016965,0.0175291,0.00912592,0.00725118,8.4368e-05,NA,NA,NA,NA,NA,0.530542,0.630156,0.729978,0.752927,0.840574,0.904729,0.937371,0.999608,1.10678,1.26716,1.31581,1.46939,1.51498
simulation,14,14,1,1,1,1,1,0,0,0,0,0,0,0,3.2,2.74309,FOCE_I,NA,943.55,316.54,-19102.641117812444,598.685,1954.62,22.9182,0.747793,19.061,0.000813601,0.119946,0.262758,0.0521082,0.290741,0.0414868,0.0421142,0.00260424,17.8392,32.7558,0.222512,0.0201018,0.446091,0.000566446,0.0349598,0.0240546,0.016194,0.0168034,0.00730232,0.0100792,8.85223e-05,NA,NA,NA,NA,NA,0.53699,0.644979,0.747091,0.773105,0.896141,0.927141,0.97793,1.01985,1.07247,1.25589,1.27911,1.39629,1.47301
simulation,15,15,1,1,1,0,0,0,0,0,0,0,0,0,NA,NA,FOCE_I,NA,707.66,216.12,-19392.675111319008,645.453,1997.12,23.2725,0.78385,18.7881,0.000911111,0.0746761,0.334508,0.0764313,0.311403,0.0569447,0.0386417,0.00232467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
simulation,16,16,1,1,1,0,1,0,0,1,0,0,0,0,NA,210221000000,FOCE_I,NA,782.69,606.59,-18799.945292743734,556.827,2035.97,22.9106,0.754738,18.2949,0.00278028,0.135574,0.200798,0.00550202,0.33411,0.00822795,0.0698737,0.00537064,2.20913,0.174292,0.335537,0.0137963,0.380922,0.000431187,0.0388958,0.0174025,0.0131812,0.0199155,0.00233377,0.00930592,6.46061e-10,NA,NA,NA,NA,NA,1.95009e-11,3.67744e-08,1.43961e-07,0.0171246,0.107717,0.846692,0.876609,0.975199,1.08255,1.13546,1.66403,2.19511,4.09951
simulation,17,17,1,1,1,0,1,0,0,1,0,0,0,0,2.8,35144,FOCE_I,NA,605.32,616.11,-19227.292713490842,628.55,1887.46,22.9106,0.765345,19.4016,0.00127775,0.0682416,0.292543,0.0567423,0.312012,0.0365493,0.0327194,0.00254163,0.0814285,30.8239,0.0027256,0.0179554,0.00263621,3.93105e-07,0.00303378,0.00101535,0.00481502,0.0179302,0.002845,0.00811079,6.72507e-07,NA,NA,NA,NA,NA,7.70253e-05,0.000486428,0.167124,0.697546,0.945539,0.974601,0.985592,0.992935,1.00504,1.12708,1.35788,2.03912,2.70697
simulation,18,18,1,1,1,1,1,0,0,0,0,0,0,0,3.3,10604500,FOCE_I,NA,590.43,634.7,-19077.365438032022,618.763,1947.97,23.2018,0.756396,18.7065,0.00196409,0.0902918,0.312502,0.0712478,0.328053,0.0358525,0.0358349,0.00253617,2.97438,0.0844645,0.000934505,2.83965e-05,0.156824,0.000458391,1.79736e-05,0.00122509,0.00271563,0.0439315,0.00428613,0.00222221,1.90826e-07,NA,NA,NA,NA,NA,4.00821e-07,3.58876e-05,4.49571e-05,0.00134366,0.009455,0.243832,0.808012,0.930608,0.993302,0.997344,1.0105,3.75503,4.25049
simulation,19,19,1,1,1,0,1,0,0,1,0,0,0,0,0,4.60365e+15,FOCE_I,NA,460.32,640.27,-19497.785181528146,642.492,1946.06,23.6312,0.752142,18.7459,0.00176854,0.183345,0.336352,0.0590101,0.286623,0.0492143,0.0424097,0.00233729,0.0143927,0.044119,0.213584,0.0282355,0.6842,0.000541706,0.00860275,0.000929351,0.00064759,0.000556866,0.00286455,0.0269051,5.53211e-12,NA,NA,NA,NA,NA,1.25119e-15,5.2202e-12,3.93256e-08,0.0417853,0.0804294,0.203152,0.450491,0.953481,0.987803,0.992686,1.55062,1.97952,5.76003
simulation,20,20,1,1,1,0,1,0,0,1,0,0,0,0,1.7,405270,FOCE_I,NA,1083.98,637.77,-19541.484221816365,674.327,1938.98,22.9084,0.754013,20.8357,0.00341336,0.125325,0.28333,0.0758248,0.309674,0.0380081,0.0430769,0.00245402,0.0236994,3.19747,0.0315252,0.0198554,0.000776374,5.64628e-07,9.38539e-06,0.000825376,0.00940554,0.0145298,0.00641544,0.00959313,9.196e-08,NA,NA,NA,NA,NA,7.40379e-06,0.000166177,0.166383,0.991277,0.999641,0.999791,0.999815,1.0001,1.00056,1.00504,1.20962,1.62706,3.00053
simulation,21,21,1,1,1,1,1,0,0,0,0,0,0,0,4.1,2.97547,FOCE_I,NA,555.7,313.75,-19427.442570361432,634.726,1926.62,23.085,0.732315,19.8253,0.00190936,0.103082,0.296806,0.0628999,0.310146,0.0346135,0.0333841,0.00242872,18.9095,31.1333,0.214711,0.01849,0.477933,0.000578621,0.033548,0.0259886,0.0165869,0.0178446,0.00566649,0.00865422,8.09353e-05,NA,NA,NA,NA,NA,0.527366,0.615253,0.748735,0.799566,0.884633,0.90247,0.980775,1.01884,1.05248,1.19605,1.28262,1.42205,1.56916
simulation,22,22,1,1,1,0,1,0,0,1,0,0,0,0,3,1864.36,FOCE_I,NA,958.18,631.88,-19250.077911249577,641.54,1934.04,23.1736,0.760976,19.6407,0.00156368,0.0960128,0.273682,0.0561114,0.310621,0.032545,0.0357857,0.00255528,0.0659117,0.194672,0.00219769,7.41369e-05,0.00205703,5.37518e-07,9.85828e-06,0.003501,0.0110851,0.0175079,0.004745,0.011629,4.85337e-07,NA,NA,NA,NA,NA,0.00144779,0.363259,0.903889,0.998356,0.999003,0.999886,0.999894,0.999909,1.00009,1.00013,1.00292,1.03201,2.69921
simulation,23,23,1,1,1,1,1,0,0,0,0,0,0,0,3.3,4410.2,FOCE_I,NA,554.34,647.66,-19263.425969997992,680.447,1946.74,22.6768,0.749672,20.056,0.00169959,0.0645916,0.346099,0.132891,0.364927,0.0357701,0.0159262,0.00276333,0.0359667,0.0710011,0.000434904,2.58142e-05,0.000845223,2.28417e-07,5.46993e-06,0.0110937,0.0460423,0.0869173,0.00205355,0.00262946,2.44336e-07,NA,NA,NA,NA,NA,0.00102275,0.0561512,0.0791562,0.356257,0.591516,0.998993,0.999129,0.999223,0.999251,0.999525,1.00127,1.40798,4.51052
simulation,24,24,1,1,1,1,1,0,0,0,0,0,0,0,3.1,2.55181,FOCE_I,NA,389.07,318.11,-19712.393714011963,688.877,1950.94,22.9705,0.780849,19.8298,0.0020466,0.153061,0.24111,0.0340639,0.290265,0.0467701,0.0347746,0.00252299,19.9695,34.7013,0.2247,0.0202228,0.457661,0.000566454,0.0344423,0.0217378,0.0160182,0.0168285,0.00808431,0.00933179,8.63691e-05,NA,NA,NA,NA,NA,0.589615,0.703728,0.728424,0.808067,0.851783,0.901695,0.996995,1.02596,1.03566,1.2351,1.24908,1.3693,1.50459
simulation,25,25,1,1,1,0,1,0,0,1,0,0,0,0,3,440941,FOCE_I,NA,1337.8,650.83,-19090.427714048972,644.352,1937.26,22.8899,0.744836,19.6764,0.00101736,0.105335,0.312346,0.0444612,0.318378,0.0437395,0.0307967,0.00246415,9.89543,28.4744,0.000966362,4.2064e-05,0.00279445,3.83216e-08,0.029496,0.00397207,0.00338477,0.0206066,0.00476137,0.000340886,2.36337e-07,NA,NA,NA,NA,NA,8.68929e-06,6.88444e-05,0.0104037,0.0771862,0.142118,0.364739,0.606206,0.996822,0.998937,1.01951,1.84443,3.10811,3.83146
simulation,26,26,1,1,1,1,0,0,0,0,0,0,0,0,3.3,NA,FOCE_I,NA,805.14,242.16,-18522.768919703198,650.75,1935.9,22.7174,0.778808,19.2104,0.00101533,0.101728,0.5717,0.131652,0.336913,0.0289706,0.039661,0.00282858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
simulation,27,27,1,1,1,1,1,0,0,0,0,0,0,0,3.8,2.7746,FOCE_I,NA,304.55,327.07,-19031.039473895318,613.947,1970.55,22.704,0.749461,18.9348,0.00289655,0.148476,0.411228,0.0509336,0.264336,0.0374378,0.0445429,0.00264053,21.587,33.3157,0.211091,0.0208514,0.423494,0.000570722,0.0344122,0.0350643,0.0204326,0.0159341,0.00696411,0.0114054,8.94712e-05,NA,NA,NA,NA,NA,0.548588,0.644254,0.722419,0.779982,0.855114,0.890789,0.971881,1.04357,1.11394,1.20123,1.29747,1.40866,1.52211
simulation,28,28,1,1,1,0,1,0,0,1,0,0,0,0,2,9505440,FOCE_I,NA,481.57,645.07,-19161.506636041351,650.031,1966.8,23.0321,0.802903,19.2871,0.00116666,0.0466349,0.295583,0.0796984,0.342056,0.0450952,0.033783,0.00241712,0.0169154,0.0440005,0.000434176,2.43514e-05,0.000368131,3.87145e-08,5.77467e-06,0.0420449,0.0143056,0.0074897,0.000183981,0.0124094,7.30397e-08,NA,NA,NA,NA,NA,2.48629e-07,0.0450884,0.815988,0.977425,0.99943,0.999747,0.999845,1.00015,1.00043,1.00168,1.023,1.77391,2.36332
simulation,29,29,1,1,1,1,1,0,0,0,0,0,0,0,3.1,96.1566,FOCE_I,NA,966.62,642.76,-19184.663509808564,685.256,1986.25,23.1043,0.757832,19.2281,0.00177323,0.121431,0.342169,0.112508,0.34707,0.0466762,0.0283419,0.00238043,0.0283804,0.0634347,0.000556526,1.84975e-05,0.000431476,1.89975e-07,9.05497e-06,0.00205664,0.00567095,0.0198079,0.0111772,0.00742935,8.01466e-08,NA,NA,NA,NA,NA,0.0241238,0.57575,0.957343,0.999397,0.999789,0.999796,0.999797,0.999815,0.999938,1,1.00252,1.12207,2.31966
simulation,30,30,1,1,1,0,1,0,0,1,0,0,0,0,2.8,2272130000,FOCE_I,NA,1785.76,637.7,-19137.909822519676,639.401,1886.79,22.9497,0.743446,19.0041,0.000478999,0.120074,0.324215,0.042424,0.287802,0.0329225,0.0242403,0.00248563,4.31747,32.6369,0.203522,0.0191757,0.120268,0.000970442,0.0303863,0.0276225,0.0172923,0.0167694,0.00573204,0.00716701,8.62603e-05,NA,NA,NA,NA,NA,1.39988e-09,1.19483e-08,0.534401,0.664628,0.761782,0.803236,0.968486,0.988265,1.02548,1.09107,1.3701,1.61184,3.18071
simulation,31,31,1,1,1,1,0,0,0,0,0,0,0,0,3.3,NA,FOCE_I,NA,571.01,609.09,-19249.389129795236,688.035,2015.25,23.2602,0.809327,18.9441,0.00155758,0.100304,0.312526,0.0592087,0.292706,0.0436256,0.0403132,0.00235142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
simulation,32,32,1,1,1,1,1,0,0,0,0,0,0,0,3,3.33539,FOCE_I,NA,789.01,319.85,-19174.432188413171,669.835,1944.32,22.8098,0.753767,19.8963,0.001471,0.0955709,0.325362,0.0818028,0.344249,0.0343259,0.0676801,0.00250152,20.6065,32.1567,0.224566,0.0238024,0.489113,0.00056662,0.0284806,0.0283726,0.0148369,0.019531,0.00652639,0.0154045,8.47821e-05,NA,NA,NA,NA,NA,0.486146,0.642823,0.73926,0.787689,0.880976,0.95823,0.97427,1.02172,1.07481,1.15714,1.30655,1.3489,1.62149
simulation,33,33,1,1,1,1,1,0,0,0,0,0,0,0,4.4,2.91225,FOCE_I,NA,753.98,322.34,-18785.312747485594,645.109,1844.74,23.1162,0.743151,18.7573,0.00186977,0.142089,0.431081,0.0800619,0.308707,0.0337764,0.0441262,0.0027875,23.2593,30.7145,0.229284,0.0209466,0.452382,0.000585766,0.0368569,0.0359343,0.0212351,0.0181214,0.00619523,0.0109668,9.35453e-05,NA,NA,NA,NA,NA,0.53122,0.609907,0.751054,0.785561,0.834471,0.878325,1.00287,1.02563,1.07863,1.19053,1.27549,1.48926,1.54705
simulation,34,34,1,1,1,0,1,0,0,1,0,0,0,0,2.6,2647290,FOCE_I,NA,871.72,656.81,-19514.697535545554,646.96,1973.57,23.0026,0.76208,19.8229,0.00215446,0.127173,0.428732,0.113713,0.298082,0.0326783,0.0356268,0.00258174,0.270643,146.846,1.29646,0.0612119,1.80811,0.000753478,0.058906,0.0266346,0.069402,0.0256298,0.00343047,0.0112876,7.8374e-06,NA,NA,NA,NA,NA,3.91285e-06,2.58137e-05,0.00134642,0.00749445,0.0137166,0.0640501,0.252654,0.35344,0.4066,0.484666,0.517183,0.540374,10.3584
simulation,35,35,1,1,1,1,1,0,0,0,0,0,0,0,3.2,5.76161,FOCE_I,NA,464.49,313.02,-19208.255727542146,635.909,2002.22,22.9748,0.778387,19.2991,0.00160014,0.111511,0.333185,0.135121,0.33254,0.0322195,0.0388959,0.00245266,21.4497,31.3567,0.209746,0.0208321,0.469953,0.000549403,0.0304005,0.0304481,0.0199853,0.0191275,0.00642766,0.00938321,8.31616e-05,NA,NA,NA,NA,NA,0.32841,0.516988,0.708804,0.789315,0.832421,0.891814,0.992446,1.01748,1.08173,1.21583,1.28149,1.45109,1.89217
simulation,36,36,1,1,1,1,1,0,0,0,0,0,0,0,4.3,3.70253,FOCE_I,NA,566.74,336.66,-19130.804732819601,655.094,1936.01,22.985,0.768969,19.0819,0.00163156,0.0695945,0.398546,0.0874086,0.27911,0.0375949,0.0381646,0.00266712,19.4928,33.9926,0.229315,0.0214894,0.421506,0.000508471,0.02129,0.0341351,0.0173074,0.0159862,0.00665118,0.00908552,8.76972e-05,NA,NA,NA,NA,NA,0.451241,0.648495,0.721467,0.766567,0.856408,0.861177,0.987872,1.02832,1.10119,1.21275,1.26865,1.42512,1.67073
simulation,37,37,1,1,1,1,1,0,0,0,0,0,0,0,3.4,2.60696,FOCE_I,NA,344.14,312.22,-19136.766080369322,658.148,1966.41,22.3578,0.785228,19.1227,0.00092621,0.0660829,0.302865,0.0525511,0.286744,0.0489376,0.0409558,0.00257514,20.5254,34.9212,0.214713,0.0214871,0.432226,0.000475025,0.02389,0.0271058,0.0169201,0.0166388,0.00837336,0.0103292,8.74941e-05,NA,NA,NA,NA,NA,0.560111,0.666028,0.742349,0.809512,0.901017,0.905248,0.967933,1.01027,1.08526,1.22225,1.27454,1.39529,1.46019
simulation,38,38,1,1,1,1,1,0,0,0,0,0,0,0,3.3,523.371,FOCE_I,NA,452.2,660.6,-18960.273750231929,646.662,2016.95,23.1272,0.768373,18.6721,0.0013904,0.0974711,0.328682,0.0800772,0.314832,0.0383524,0.0392054,0.00256478,0.0921669,0.355006,0.00280018,0.000105168,0.00145159,4.9894e-07,1.45097e-05,0.00201786,0.00305684,0.0195753,0.00694807,0.0116989,6.40585e-07,NA,NA,NA,NA,NA,0.00376656,0.652707,0.858239,0.98411,0.994213,0.998271,0.998347,0.998373,0.998418,1.00001,1.00951,1.53272,1.97131
simulation,39,39,1,1,1,1,1,0,0,0,0,0,0,0,3.5,14.1797,FOCE_I,NA,419.48,329.92,-19530.259276687349,628.311,1988.67,22.6578,0.790748,19.3918,0.00174229,0.101419,0.342464,0.0618414,0.32391,0.0293936,0.0423868,0.00250611,18.9873,31.4762,0.208713,0.0213375,0.48043,0.000589764,0.0350253,0.0187834,0.0185149,0.0187329,0.00628302,0.0106527,7.98822e-05,NA,NA,NA,NA,NA,0.133536,0.61039,0.68973,0.781426,0.811892,0.823771,0.942542,0.98985,1.12415,1.33486,1.36079,1.50356,1.8935
simulation,40,40,1,1,1,0,1,0,0,1,0,0,0,0,1.4,80210400000,FOCE_I,NA,553.96,621.34,-19026.576999951092,667.087,1940.03,22.8201,0.753908,18.9008,0.00114346,0.0959249,0.307228,0.0482369,0.310267,0.0367889,0.0305655,0.00252833,0.127677,37.6217,0.0617455,0.0188345,0.303302,0.00028235,0.00804536,0.00184389,0.00631036,0.0311041,0.00652174,0.00799439,1.50201e-05,NA,NA,NA,NA,NA,3.33296e-11,7.30849e-06,0.000902669,0.00138614,0.351383,0.875041,0.958333,0.995252,1.13205,1.93684,1.99874,2.0767,2.67338
simulation,41,41,1,1,1,1,1,0,0,0,0,0,0,0,3.8,2.8646,FOCE_I,NA,409.38,336.54,-18598.794863984360,628.913,1923.92,23.1724,0.759179,19.3492,0.00153531,0.0683717,0.440624,0.0771058,0.322458,0.0278972,0.0343527,0.00309151,21.0442,32.2868,0.234161,0.0205698,0.469474,0.000534828,0.0274425,0.0374866,0.0201886,0.0187076,0.00615227,0.00921193,0.000102013,NA,NA,NA,NA,NA,0.548258,0.605489,0.706399,0.752587,0.760593,0.872675,0.970693,1.0611,1.11634,1.24066,1.31849,1.47616,1.57054
simulation,42,42,1,1,1,1,1,0,0,0,0,0,0,0,3.3,1177.46,FOCE_I,NA,1429.61,598.97,-19337.328535012413,669.202,1874.45,23.2695,0.746065,20.2365,0.000283022,0.0875243,0.217495,0.0513934,0.336172,0.0246041,0.0415951,0.00287354,0.00889775,0.0162524,0.000219472,4.2905e-06,0.00025104,5.19219e-08,2.33186e-07,0.00146784,0.00820982,0.0141509,0.00775552,0.0117558,7.32017e-08,NA,NA,NA,NA,NA,0.00180297,0.0751489,0.187237,0.995604,0.9983,0.999868,0.99997,0.999973,1.00098,1.07577,1.72551,1.81692,2.12292
simulation,43,43,1,1,1,0,1,0,0,1,0,0,0,0,NA,22804.5,FOCE_I,NA,514.16,664.78,-19361.753964713593,641.893,1910.54,22.7562,0.769587,19.4317,0.00179171,0.165395,0.310063,0.0636613,0.284261,0.0327231,0.0634977,0.00235278,0.196688,17.2672,0.00707517,0.000379375,1.58669,0.000346174,0.0287429,0.000342335,0.0031035,0.0155585,0.00654528,0.0196624,1.39492e-07,NA,NA,NA,NA,NA,0.000223376,0.0505033,0.0923702,0.265546,0.420958,0.656104,0.774559,0.882163,0.973388,1.04102,1.1222,1.62697,5.09399
simulation,44,44,1,1,1,0,1,0,0,1,0,0,0,0,1.3,281.855,FOCE_I,NA,957.05,647.33,-19050.595722058391,704.223,1938.17,22.6729,0.753569,22.0605,0.00157812,0.211876,0.416693,0.080568,0.351573,0.016111,0.031169,0.00340276,0.0386765,0.0569635,0.000565602,1.30498e-05,0.000772065,3.80897e-07,3.5381e-05,0.00837542,0.00450652,0.0029716,0.000826239,8.67115e-05,3.6937e-07,NA,NA,NA,NA,NA,0.0141148,0.0628357,0.0678906,0.150529,0.235549,0.576424,0.612629,0.783304,0.998566,1.02135,1.68918,2.8093,3.97833
