"hypothesis","sample","model","problem","subproblem","covariance_step_run","minimization_successful","covariance_step_successful","covariance_step_warnings","estimate_near_boundary","rounding_errors","zero_gradients","final_zero_gradients","hessian_reset","s_matrix_singular","significant_digits","condition_number","est_methods","model_run_time","subprob_est_time","subprob_cov_time","ofv","POP_V2","POP_V3","POP_Q","POP_KA","POP_CL","POP_CLCLCR","POP_CLBR","IIV_V2","IIV_CL_IIV_V2","IIV_CL","IIV_V3","IIV_KA","sigma","sePOP_V2","sePOP_V3","sePOP_Q","sePOP_KA","sePOP_CL","sePOP_CLCLCR","sePOP_CLBR","seIIV_V2","seIIV_CL_IIV_V2","seIIV_CL","seIIV_V3","seIIV_KA","sesigma","shrinkage_eta1(%)","shrinkage_eta2(%)","shrinkage_eta3(%)","shrinkage_eta4(%)","shrinkage_iwres(%)","EI1","EI2","EI3","EI4","EI5","EI6","EI7","EI8","EI9","EI10","EI11","EI12","EI13"
simulation,122,122,1,1,1,1,1,0,0,0,0,0,0,0,3.6,4.00686,FOCE_I,NA,228.93,262.36,-16602.692568036266,616.98,1991.01,23.0146,0.755993,20.3792,0.00154623,0.0501434,0.0302911,0.0349769,0.325618,0.0472014,0.0384482,0.0101647,10.9707,48.888,0.405346,0.0270693,0.496457,0.000560656,0.0269035,0.00509445,0.00963798,0.0188711,0.0131378,0.0135158,0.000320157,NA,NA,NA,NA,NA,0.40576,0.590427,0.694552,0.770877,0.858179,0.877032,0.957665,1.00071,1.04598,1.22084,1.45057,1.50158,1.62583
simulation,123,123,1,1,1,1,1,0,0,0,0,0,0,0,3.2,3.75291,FOCE_I,NA,207.24,282.79,-16616.914207888854,636.663,1854.39,22.8019,0.732707,19.202,0.00155541,0.150995,0.050855,0.0348712,0.287617,0.0210675,0.0573039,0.00995021,13.0414,41.1521,0.434409,0.0286085,0.445213,0.000539329,0.0357002,0.0073502,0.010502,0.0166603,0.00823535,0.0180778,0.000311271,NA,NA,NA,NA,NA,0.431558,0.590138,0.664244,0.750251,0.833847,0.862432,0.944286,1.00291,1.05901,1.21727,1.48912,1.53532,1.6196
simulation,124,124,1,1,1,1,1,0,0,0,0,0,0,0,3.1,4.01024,FOCE_I,NA,224.14,271.59,-16912.550186409277,622.04,1886.73,22.6826,0.717026,19.2662,0.00116639,0.0451656,0.0386243,0.0282853,0.310165,0.0545636,0.0135052,0.00990496,12.0407,47.361,0.427561,0.0213208,0.458326,0.000543174,0.0251378,0.00589068,0.00988414,0.0178765,0.0135465,0.00911235,0.000313207,NA,NA,NA,NA,NA,0.403973,0.662814,0.681602,0.757838,0.869539,0.919049,0.960874,1.00965,1.06015,1.24904,1.35818,1.44726,1.62003
simulation,125,125,1,1,1,1,1,0,0,0,0,0,0,0,3.2,3.16355,FOCE_I,NA,235.9,281.35,-16609.561333524558,648.31,2004.5,22.8255,0.748662,18.7427,0.000650429,0.166296,0.0424233,0.0135011,0.313917,0.0243096,0.0182163,0.0103173,12.727,45.0651,0.395855,0.0244598,0.454271,0.000558165,0.0372864,0.00695001,0.00964236,0.0181473,0.0104325,0.0104558,0.000327642,NA,NA,NA,NA,NA,0.487597,0.654461,0.672095,0.785681,0.855477,0.904179,0.990785,0.999333,1.02266,1.26897,1.32128,1.49494,1.54254
simulation,126,126,1,1,1,1,1,0,0,0,0,0,0,0,3.1,3.56069,FOCE_I,NA,240.36,262.27,-16761.451726837044,636.709,1923.18,22.6551,0.748144,19.277,0.00144943,0.0910424,0.0385267,0.0303569,0.306853,0.0304296,0.0211924,0.00973597,11.8968,44.5631,0.417233,0.0246174,0.461378,0.000550085,0.0317335,0.00629342,0.00922937,0.0177771,0.0105268,0.0132765,0.000309135,NA,NA,NA,NA,NA,0.435273,0.583013,0.679873,0.753274,0.78022,0.829553,0.962072,1.01456,1.10811,1.27947,1.48251,1.5422,1.54987
simulation,127,127,1,1,1,1,1,0,0,0,0,0,0,0,3.4,3.94161,FOCE_I,NA,228.45,270.52,-16601.653880624301,625.427,1854.36,23.2301,0.694939,19.6,0.00178932,0.0498717,0.0418557,0.0275761,0.307479,0.0412418,0.0332263,0.00982197,12.487,44.9514,0.426713,0.0245775,0.463975,0.00057229,0.0261611,0.00650985,0.010576,0.0178156,0.0122236,0.0156548,0.000311706,NA,NA,NA,NA,NA,0.432204,0.645771,0.673735,0.758452,0.875437,0.88545,0.907174,0.954023,1.12734,1.23191,1.3695,1.43542,1.70358
simulation,128,128,1,1,1,1,1,0,0,0,0,0,0,0,3.3,3.50128,FOCE_I,NA,218.86,276.05,-16786.491702202464,623.701,1976.5,22.71,0.698747,19.0566,0.00110824,0.123296,0.043784,0.0226633,0.317603,0.0450481,0.0405687,0.00965523,12.5656,47.8783,0.40675,0.0245479,0.466261,0.000561676,0.0343533,0.0066579,0.0102169,0.0184038,0.0134028,0.0133932,0.000309533,NA,NA,NA,NA,NA,0.448584,0.64465,0.690421,0.780725,0.835778,0.866674,0.970759,1.01075,1.09116,1.23959,1.34526,1.50503,1.57062
simulation,129,129,1,1,1,1,1,0,0,0,0,0,0,0,3.6,4.18995,FOCE_I,NA,202.3,256.04,-16766.686989434151,600.327,1850,23.1458,0.712742,19.058,0.00132757,0.107048,0.0295327,0.0277128,0.33098,0.0367431,0.0387839,0.00999498,10.9757,43.9373,0.424651,0.0249695,0.469008,0.000574432,0.0323092,0.00512637,0.01015,0.0192031,0.00951511,0.0148852,0.000313513,NA,NA,NA,NA,NA,0.400863,0.625501,0.667317,0.753562,0.815403,0.896663,0.968608,1.0266,1.06671,1.1688,1.41611,1.51427,1.6796
simulation,130,130,1,1,1,1,1,0,0,0,0,0,0,0,3.2,3.61288,FOCE_I,NA,207.85,260.85,-16724.715574142756,628.075,1947.66,22.5639,0.737832,19.3254,0.000560419,0.126955,0.0432188,0.0261769,0.317985,0.0346959,0.0186141,0.0100675,12.321,45.5809,0.408464,0.0234797,0.470221,0.000509353,0.0349354,0.00694279,0.01058,0.0184579,0.0102451,0.0119413,0.000315667,NA,NA,NA,NA,NA,0.435253,0.636483,0.67745,0.74294,0.837065,0.89185,0.975254,1.02718,1.05908,1.24759,1.43266,1.46468,1.57252
simulation,131,131,1,1,1,1,1,0,0,0,0,0,0,0,3.2,3.62692,FOCE_I,NA,204.49,260.32,-16654.463497536446,638.623,1868.43,23.3588,0.731874,19.6221,0.00108375,0.0295383,0.0365828,0.0284328,0.292021,0.027229,0.0351854,0.0101717,12.1278,44.1471,0.469385,0.0255783,0.457193,0.000551318,0.0237751,0.00580417,0.00869592,0.016896,0.00835157,0.0137754,0.000315843,NA,NA,NA,NA,NA,0.44445,0.622685,0.663721,0.724129,0.820213,0.823578,0.944937,1.03887,1.05417,1.24543,1.46565,1.54018,1.61199
simulation,132,132,1,1,1,1,1,0,0,0,0,0,0,0,3.3,3.90547,FOCE_I,NA,208.88,268.93,-17230.672368166099,616.036,1929.34,23.3209,0.679576,19.5072,0.0020171,0.195475,0.0350047,0.0272577,0.311029,0.0481822,0.0221964,0.00964518,11.6317,48.3347,0.417527,0.0208964,0.469312,0.000575535,0.0407778,0.00538191,0.00918486,0.0179206,0.0113141,0.010764,0.000302219,NA,NA,NA,NA,NA,0.414056,0.639255,0.664482,0.72996,0.811122,0.867439,0.976648,1.00508,1.06378,1.26937,1.45082,1.4909,1.61708
simulation,133,133,1,1,1,1,1,0,0,0,0,0,0,0,3.5,3.35997,FOCE_I,NA,194.66,271.11,-16918.881074826473,628.795,1844.3,22.535,0.730849,19.201,0.000786449,0.163465,0.041064,0.00797076,0.289071,0.0224836,0.0571917,0.0101498,12.5057,41.438,0.428245,0.027543,0.448324,0.000502811,0.0384929,0.00652633,0.00964134,0.0167223,0.0101276,0.0184781,0.000321831,NA,NA,NA,NA,NA,0.478059,0.635682,0.682172,0.760352,0.831722,0.885262,0.931279,0.999939,1.16573,1.20498,1.34398,1.47458,1.60626
simulation,134,134,1,1,1,1,1,0,0,0,0,0,0,0,3.3,3.6449,FOCE_I,NA,278.57,258.61,-16840.602600245013,615.72,1937.45,22.9781,0.743006,19.3045,0.0021079,0.0712357,0.0394646,0.0346745,0.311104,0.0366428,0.0297075,0.00960131,11.5363,46.1341,0.408454,0.0249981,0.46695,0.000574243,0.0311191,0.00622518,0.00990468,0.0180661,0.0103166,0.0135515,0.000303681,NA,NA,NA,NA,NA,0.428577,0.601935,0.666791,0.757447,0.81711,0.870837,0.957343,1.02221,1.04577,1.27257,1.48281,1.51447,1.56212
simulation,135,135,1,1,1,1,1,0,0,0,0,0,0,0,3.4,3.37909,FOCE_I,NA,217.72,278.11,-16738.688871769860,621.596,1885.73,22.5535,0.786633,20.0942,0.0011591,0.13647,0.0324464,0.0164762,0.324131,0.0382943,0.0364513,0.0100923,11.1808,46.6469,0.414549,0.0285566,0.497381,0.000579847,0.0369271,0.005569,0.0101691,0.0188531,0.0115875,0.0139944,0.000317121,NA,NA,NA,NA,NA,0.490638,0.645814,0.688329,0.753992,0.849451,0.862904,0.926959,1.02629,1.09156,1.17414,1.31899,1.51303,1.65791
simulation,136,136,1,1,1,1,1,0,0,0,0,0,0,0,3.6,3.19919,FOCE_I,NA,233.86,266.35,-16849.261584296233,624.403,1954.89,23.1594,0.722648,19.4991,0.00145747,0.108927,0.046464,0.0167554,0.30561,0.0380469,0.0475365,0.00955897,12.5757,45.9058,0.421662,0.0266626,0.467507,0.000588663,0.0332552,0.00723705,0.0110981,0.0178005,0.0122674,0.017669,0.000308002,NA,NA,NA,NA,NA,0.495292,0.656399,0.673725,0.780142,0.829995,0.856318,0.948997,0.968314,1.12008,1.26741,1.32631,1.49248,1.58453
simulation,137,137,1,1,1,1,1,0,0,0,0,0,0,0,3.8,3.27566,FOCE_I,NA,332.12,263.81,-16877.119183630548,651.802,1916.66,22.7986,0.76961,19.9126,0.00117111,0.101812,0.0348664,0.00997438,0.321484,0.0460792,0.0107648,0.0101342,12.0505,48.1614,0.427672,0.0234052,0.488982,0.00057114,0.0334453,0.00566174,0.0100251,0.0186298,0.0129409,0.00905935,0.000320448,NA,NA,NA,NA,NA,0.473625,0.643855,0.709029,0.758788,0.863869,0.89398,0.992442,1.00337,1.08581,1.22202,1.33375,1.46804,1.55143
simulation,138,138,1,1,1,1,1,0,0,0,0,0,0,0,4.1,3.47951,FOCE_I,NA,225.32,270.25,-16548.014577475697,616.914,1853.73,22.3478,0.712694,19.5023,0.00039412,0.0894402,0.0344597,0.0107933,0.304307,0.0566627,0.0411262,0.00979465,11.7089,47.9753,0.394309,0.026178,0.457279,0.000487858,0.0267212,0.00646394,0.00941055,0.0176222,0.0137345,0.017295,0.000313453,NA,NA,NA,NA,NA,0.47332,0.643436,0.662145,0.788334,0.853459,0.960924,1.00483,1.03501,1.06653,1.19228,1.32901,1.34381,1.64692
simulation,139,139,1,1,1,1,1,0,0,0,0,0,0,0,3.1,3.95579,FOCE_I,NA,210.02,255.86,-16967.832856909161,621.342,1978.34,22.4897,0.725154,19.3393,0.000820427,0.0475797,0.0374572,0.0361313,0.286609,0.0170913,0.0129529,0.00968274,11.2576,41.0699,0.394197,0.0213543,0.446918,0.000518239,0.0265083,0.00583009,0.00901759,0.0166134,0.00716015,0.00977127,0.000299814,NA,NA,NA,NA,NA,0.41027,0.56188,0.678034,0.775294,0.867845,0.87775,0.921603,0.975996,1.09508,1.2201,1.47177,1.52144,1.62294
simulation,140,140,1,1,1,1,1,0,0,0,0,0,0,0,3.1,3.8539,FOCE_I,NA,206.44,261.5,-17140.386432468720,648.572,1989.27,23.6946,0.720562,19.2918,0.00199007,0.0773092,0.0329188,0.0249264,0.310245,0.0311623,0.0424001,0.00938706,12.1647,45.121,0.405546,0.0256851,0.472964,0.000580135,0.0372198,0.005689,0.00943335,0.0179768,0.0114129,0.0154598,0.000299904,NA,NA,NA,NA,NA,0.423464,0.592099,0.640978,0.75452,0.814726,0.836724,0.969453,1.00148,1.04605,1.28378,1.4524,1.55234,1.63199
simulation,141,141,1,1,1,1,1,0,0,0,0,0,0,0,3.1,3.49101,FOCE_I,NA,198.73,265.79,-16512.952201955184,608.48,1970.41,22.7817,0.74747,19.0884,0.00165547,0.11305,0.0397022,0.0270782,0.293885,0.0270446,0.0191043,0.0101996,11.5103,44.3964,0.40137,0.0245124,0.445619,0.000561217,0.0316452,0.00628935,0.00966997,0.0170148,0.0118122,0.0112659,0.000326458,NA,NA,NA,NA,NA,0.442647,0.613017,0.674714,0.737959,0.857411,0.867851,0.970111,0.991324,1.06829,1.29387,1.43748,1.50005,1.54529
simulation,142,142,1,1,1,1,1,0,0,0,0,0,0,0,3.1,3.77984,FOCE_I,NA,190.01,256.73,-16634.152094980567,618.021,1890.98,22.9395,0.718132,19.2429,0.00125239,0.0855625,0.0350928,0.021886,0.274591,0.0255208,0.0233049,0.0103675,11.6512,42.9297,0.422096,0.0237804,0.444378,0.000528816,0.0351751,0.00579827,0.00886305,0.0159307,0.00917091,0.0115459,0.000324356,NA,NA,NA,NA,NA,0.426933,0.618832,0.66925,0.790592,0.847659,0.868368,0.949141,1.02209,1.09395,1.21355,1.37844,1.50745,1.61374
simulation,143,143,1,1,1,1,1,0,0,0,0,0,0,0,3.1,4.58405,FOCE_I,NA,198.27,257.83,-16981.074228956535,604.941,2041.65,22.7554,0.757239,19.356,0.000378561,0.113247,0.0350562,0.0409221,0.303454,0.0422438,0.0103632,0.0102084,10.9246,49.7985,0.391939,0.0225855,0.461923,0.000511087,0.0323331,0.00561925,0.00904296,0.0175972,0.0132307,0.0093389,0.000323704,NA,NA,NA,NA,NA,0.35661,0.549653,0.664382,0.725527,0.813368,0.892158,0.973945,0.987145,1.03,1.33004,1.47763,1.56481,1.63472
simulation,144,144,1,1,1,1,1,0,0,0,0,0,0,0,3.2,3.54663,FOCE_I,NA,250.34,272.48,-16679.338808031243,648.523,1921.1,23.1904,0.750633,19.1214,0.00208951,0.0894503,0.0429425,0.0237973,0.289361,0.0473883,0.0154415,0.00980532,12.8108,47.113,0.428503,0.024931,0.437684,0.000561989,0.0276492,0.00690829,0.00977077,0.0168034,0.0122347,0.0109126,0.000311536,NA,NA,NA,NA,NA,0.463851,0.675367,0.68349,0.772669,0.838537,0.843068,0.955671,0.996116,1.08672,1.21658,1.35472,1.4681,1.64511
simulation,145,145,1,1,1,1,1,0,0,0,0,0,0,0,4.4,3.70893,FOCE_I,NA,309.45,267.86,-16626.885482244241,633.399,1912.37,22.0116,0.741698,19.4336,0.00121781,0.0822709,0.0372453,0.0273429,0.301986,0.0412899,0.0426864,0.0104104,12.2945,46.8909,0.40181,0.0281588,0.453936,0.000544586,0.0260417,0.00616009,0.00964321,0.0175078,0.0126887,0.0178068,0.000329735,NA,NA,NA,NA,NA,0.438585,0.638157,0.701571,0.76852,0.830641,0.850747,0.965878,1.00472,1.08497,1.25852,1.38358,1.44742,1.62668
simulation,146,146,1,1,1,1,1,0,0,0,0,0,0,0,3.1,3.47962,FOCE_I,NA,230.16,270.66,-16917.272661920262,612.005,1861.55,22.9609,0.727382,19.9095,0.00113041,0.0309246,0.0353029,0.00914768,0.287075,0.0361679,0.0521315,0.0100149,11.6763,44.0214,0.411097,0.0270258,0.462123,0.000530485,0.0265024,0.0059393,0.00938461,0.01665,0.0108844,0.0161203,0.000316864,NA,NA,NA,NA,NA,0.456783,0.651558,0.724704,0.800065,0.869975,0.902244,0.939969,0.983527,1.0957,1.22597,1.2686,1.49147,1.58943
simulation,147,147,1,1,1,1,1,0,0,0,0,0,0,0,3,3.56607,FOCE_I,NA,209.45,273.13,-17395.064522022942,642.04,1908.06,22.8774,0.763523,19.6835,0.00161618,0.136268,0.0480741,0.0213532,0.327697,0.0454497,0.0348445,0.0101322,13.2752,48.5792,0.416441,0.0262789,0.485045,0.000592171,0.0350221,0.00728174,0.0113221,0.0190598,0.0145532,0.0148266,0.000326524,NA,NA,NA,NA,NA,0.445783,0.630206,0.667954,0.738531,0.834366,0.860401,0.984399,1.02117,1.05599,1.23952,1.41173,1.52025,1.58969
simulation,148,148,1,1,1,1,1,0,0,0,0,0,0,0,3.1,3.55036,FOCE_I,NA,194.29,258.6,-16874.257957544258,626.117,1926.23,22.5959,0.74251,19.5135,0.00104595,0.0913796,0.0442519,0.0223395,0.292977,0.0329018,0.0406481,0.0101446,12.7362,45.5027,0.415156,0.0265111,0.448331,0.000501149,0.025901,0.00690271,0.010394,0.0170105,0.00953016,0.0162641,0.000316958,NA,NA,NA,NA,NA,0.448732,0.644274,0.694685,0.812054,0.857453,0.86433,0.969219,0.984455,1.10369,1.21525,1.36459,1.44811,1.59316
simulation,149,149,1,1,1,1,1,0,0,0,0,0,0,0,3.1,3.70011,FOCE_I,NA,213.66,265.03,-16652.508444306019,622.192,1944.31,22.7285,0.745139,19.5415,0.00111169,0.131511,0.0319065,0.0287195,0.326291,0.0357956,0.0144638,0.00998432,11.0263,45.9648,0.407885,0.0228659,0.482215,0.000581351,0.0359097,0.0054969,0.00898131,0.0188284,0.012481,0.0106306,0.000317549,NA,NA,NA,NA,NA,0.428388,0.587337,0.663114,0.756357,0.861913,0.887827,0.916118,0.956368,1.10388,1.27567,1.45319,1.52475,1.58509
simulation,150,150,1,1,1,1,1,0,0,0,0,0,0,0,3.3,3.58414,FOCE_I,NA,213.08,250.14,-16695.374193892792,625.955,1952.68,23.3315,0.700262,19.0206,0.00125001,0.109741,0.0387326,0.0284159,0.307751,0.0207063,0.0369742,0.00965554,11.995,41.2329,0.396311,0.0243459,0.452742,0.000530271,0.0330157,0.00570468,0.00969716,0.0177996,0.00857882,0.0131874,0.00030084,NA,NA,NA,NA,NA,0.441909,0.655153,0.672368,0.739416,0.853877,0.896908,0.936905,0.994706,1.07505,1.25161,1.41498,1.48325,1.58386
simulation,151,151,1,1,1,1,1,0,0,0,0,0,0,0,3,3.41193,FOCE_I,NA,214.44,266.5,-16866.550308325783,620.112,1960.17,22.6141,0.734765,19.3762,0.00115959,0.174402,0.0384784,0.0247572,0.313287,0.0550537,0.0317467,0.00936156,11.6684,48.6946,0.389121,0.0248825,0.471531,0.000576289,0.039108,0.00608312,0.00949188,0.0181729,0.0133008,0.0127154,0.000296283,NA,NA,NA,NA,NA,0.467026,0.606194,0.652463,0.750612,0.844011,0.849318,0.948318,0.995252,1.10949,1.23435,1.42978,1.51972,1.59346
simulation,152,152,1,1,1,1,1,0,0,0,0,0,0,0,3.1,3.60719,FOCE_I,NA,189.88,258.57,-16423.718480277723,615.198,1974.53,22.8983,0.816455,19.0942,0.00133686,0.103892,0.0311406,0.0245183,0.302994,0.0467566,0.0329436,0.0102729,10.938,48.393,0.408005,0.0293495,0.454045,0.000540585,0.0317014,0.00537123,0.00934665,0.0175422,0.0119226,0.0145906,0.000322559,NA,NA,NA,NA,NA,0.436139,0.6039,0.673402,0.787213,0.848668,0.881794,0.954174,0.959597,1.10509,1.21532,1.46677,1.49469,1.57323
simulation,153,153,1,1,1,1,1,0,0,0,0,0,0,0,3.4,3.81223,FOCE_I,NA,228.86,263.8,-16568.650702141247,649.103,1942.26,22.6337,0.768905,19.7794,0.00100727,0.100609,0.0424045,0.0343656,0.315689,0.046277,0.0469885,0.00966826,12.5292,48.9263,0.422633,0.0296315,0.497247,0.000610426,0.0366397,0.00675925,0.010381,0.0183467,0.0131729,0.0165776,0.000309077,NA,NA,NA,NA,NA,0.44555,0.54283,0.647516,0.708963,0.751892,0.816733,0.971781,1.00208,1.06143,1.26985,1.51238,1.57046,1.69854
simulation,154,154,1,1,1,1,1,0,0,0,0,0,0,0,3.6,3.63465,FOCE_I,NA,250.68,269.68,-16253.277928837526,617.255,1897.97,22.1231,0.726269,18.8727,0.000920113,0.0806865,0.0463574,0.0329277,0.292125,0.0412255,0.0190878,0.00997883,12.1874,47.387,0.403089,0.0243425,0.448075,0.000572639,0.0311638,0.00678494,0.00921534,0.0170137,0.0112851,0.0120893,0.000316186,NA,NA,NA,NA,NA,0.453321,0.599787,0.659464,0.740423,0.79304,0.810513,0.957397,1.01968,1.06043,1.2995,1.44151,1.51727,1.64766
simulation,155,155,1,1,1,1,1,0,0,0,0,0,0,0,3,3.69456,FOCE_I,NA,227.32,272.01,-16661.129468727198,623.221,1895.65,22.7903,0.749573,19.6757,0.00292762,0.0779393,0.0325638,0.0244666,0.328301,0.0530147,0.0202333,0.0100744,11.2426,48.1886,0.443045,0.0242031,0.484336,0.000614627,0.0304603,0.00522445,0.00940331,0.0190021,0.012989,0.0131727,0.00032007,NA,NA,NA,NA,NA,0.451106,0.64449,0.674739,0.742936,0.821993,0.858614,0.953786,1.01788,1.07693,1.25477,1.38594,1.45018,1.66664
simulation,156,156,1,1,1,1,1,0,0,0,0,0,0,0,3.9,3.54135,FOCE_I,NA,260.68,261.88,-16970.733319948737,631.527,1914.21,23.3133,0.743212,20.4719,0.00110223,0.0897359,0.0640247,0.0423552,0.289929,0.0433605,0.0151846,0.0098683,13.3282,47.9663,0.419496,0.0231609,0.480617,0.000523583,0.0333989,0.00863956,0.0104306,0.0168,0.011637,0.0103232,0.000312437,NA,NA,NA,NA,NA,0.43885,0.606977,0.662895,0.773076,0.836822,0.918514,0.946522,1.00919,1.0654,1.23982,1.44288,1.50493,1.55412
simulation,157,157,1,1,1,1,1,0,0,0,0,0,0,0,3.3,4.314,FOCE_I,NA,283.11,277.04,-16756.543767006173,637.892,1899.06,22.4791,0.747937,19.6041,0.00165636,0.101594,0.0279522,0.0397537,0.317563,0.0332393,0.0418114,0.00974302,10.8814,44.3362,0.39838,0.0268091,0.472772,0.000574257,0.0310744,0.00512561,0.00868537,0.0183066,0.00998531,0.0151435,0.000304703,NA,NA,NA,NA,NA,0.383973,0.511299,0.695804,0.772159,0.848888,0.903046,0.951892,0.983976,1.07115,1.18879,1.44516,1.58741,1.65646
simulation,158,158,1,1,1,1,1,0,0,0,0,0,0,0,3.9,3.45784,FOCE_I,NA,183.41,259.02,-16430.849671855140,636.003,1849.83,22.5353,0.733578,19.0888,0.000896799,0.0685495,0.0431849,0.0202487,0.310651,0.0269704,0.026179,0.0109525,12.8826,43.8094,0.440605,0.0254254,0.464871,0.000556344,0.0322271,0.00709957,0.0105897,0.018001,0.00928551,0.0146253,0.000345528,NA,NA,NA,NA,NA,0.458173,0.631723,0.663026,0.749673,0.82311,0.836363,0.968657,1.0114,1.06276,1.24166,1.45026,1.51891,1.58429
simulation,159,159,1,1,1,1,1,0,0,0,0,0,0,0,3.2,3.55672,FOCE_I,NA,205.74,261.81,-16650.894385868269,633.539,1927.78,22.9921,0.735196,19.4553,0.00160826,0.0345609,0.042201,0.0269376,0.313924,0.0293784,0.061312,0.0104388,12.8211,44.5798,0.430524,0.0288651,0.460218,0.000552555,0.0211884,0.00638004,0.0101149,0.018234,0.0112135,0.0193771,0.000329754,NA,NA,NA,NA,NA,0.435014,0.647561,0.705211,0.770615,0.837465,0.888465,0.981171,1.00361,1.08981,1.25257,1.37982,1.46146,1.54723
simulation,160,160,1,1,1,1,1,0,0,0,0,0,0,0,3.4,3.48572,FOCE_I,NA,211.08,257.33,-16677.756229275146,646.122,1886.01,22.5606,0.767731,19.4951,0.00156211,0.109406,0.0406129,0.0226471,0.29856,0.0261429,0.0101074,0.0102942,12.541,45.3753,0.42225,0.0238657,0.461622,0.000558127,0.0324244,0.00664781,0.00973145,0.017223,0.00867601,0.00929997,0.000321929,NA,NA,NA,NA,NA,0.459537,0.628214,0.669853,0.702609,0.808464,0.86989,0.952407,0.983264,1.12504,1.25718,1.42297,1.51875,1.60182
simulation,161,161,1,1,1,1,1,0,0,0,0,0,0,0,4.6,3.02619,FOCE_I,NA,371.89,272.68,-16645.935329053122,646.32,1914.45,22.5558,0.766476,19.5274,0.00127824,0.0893248,0.0450448,0.0166032,0.300445,0.0431098,0.0212002,0.0102163,12.8135,47.8268,0.421994,0.0261686,0.461381,0.000580781,0.0287289,0.00668498,0.010817,0.0175243,0.0126195,0.0107882,0.000321372,NA,NA,NA,NA,NA,0.512476,0.65788,0.69808,0.783808,0.830394,0.880027,0.959799,0.979575,1.0686,1.22042,1.36059,1.4975,1.55085
simulation,162,162,1,1,1,1,1,0,0,0,0,0,0,0,3.1,3.15819,FOCE_I,NA,267.54,271.22,-16872.890645402298,659.662,1909.88,23.6039,0.786312,19.5848,0.0013969,0.114762,0.0422652,0.0183511,0.291114,0.0422389,0.0291721,0.00957649,12.8122,47.0602,0.430476,0.0274243,0.456382,0.000524969,0.0324849,0.0066093,0.010142,0.016887,0.013164,0.0145022,0.000306196,NA,NA,NA,NA,NA,0.48922,0.645864,0.684641,0.744616,0.860517,0.872952,0.963179,0.992088,1.04532,1.2784,1.40289,1.47526,1.54505
simulation,163,163,1,1,1,1,1,0,0,0,0,0,0,0,3.3,3.51146,FOCE_I,NA,221.86,262.16,-16773.002695730102,629.974,1907.88,22.2323,0.76865,19.6724,0.00231344,0.0938802,0.0443053,0.0224182,0.293143,0.0199478,0.0498526,0.0101632,12.5902,43.2177,0.391173,0.0303237,0.461341,0.000563904,0.0350691,0.00698993,0.00939075,0.0169486,0.0104728,0.0208774,0.00032581,NA,NA,NA,NA,NA,0.466374,0.598904,0.659099,0.702624,0.784455,0.880558,0.979498,0.997046,1.0507,1.33708,1.42031,1.4857,1.63765
simulation,164,164,1,1,1,1,1,0,0,0,0,0,0,0,3.8,3.7724,FOCE_I,NA,195.8,255.91,-16889.043006221589,632.241,1914.58,22.7542,0.781891,19.3163,0.00138934,0.0793353,0.0372039,0.0246591,0.324788,0.0455052,0.014951,0.00971567,11.8868,46.035,0.403022,0.0243879,0.472474,0.000565985,0.0303952,0.00580016,0.00954253,0.0187567,0.0129596,0.00947378,0.00030833,NA,NA,NA,NA,NA,0.421378,0.639651,0.685398,0.776318,0.902867,0.923042,0.958746,0.984051,1.06938,1.21539,1.39403,1.44015,1.58961
simulation,165,165,1,1,1,1,1,0,0,0,0,0,0,0,3.6,3.4466,FOCE_I,NA,203.11,252.91,-16708.951122149880,628.117,1910.46,22.717,0.766952,20.0201,0.000755619,0.118823,0.0331833,0.0199986,0.314971,0.0251646,0.0699721,0.01055,11.6486,43.7694,0.416442,0.0311405,0.487373,0.000545864,0.0350298,0.00549017,0.010016,0.0182428,0.00908681,0.0221894,0.000329598,NA,NA,NA,NA,NA,0.458896,0.650262,0.671252,0.788298,0.863382,0.903237,0.956644,0.98275,1.08334,1.22848,1.35954,1.47228,1.58163
simulation,166,166,1,1,1,1,1,0,0,0,0,0,0,0,3.3,3.31944,FOCE_I,NA,223.21,273.43,-16339.388661543042,627.607,1899.59,22.8801,0.721477,18.8246,0.00159396,0.100384,0.0518649,0.0128278,0.33086,0.0377752,0.0369046,0.0101177,13.1592,45.0439,0.408698,0.0265653,0.462678,0.000609182,0.0326481,0.00795249,0.010959,0.0191902,0.0102446,0.0152861,0.00031834,NA,NA,NA,NA,NA,0.496292,0.676488,0.738021,0.798955,0.840787,0.919022,0.945776,0.951078,1.09503,1.16873,1.24648,1.47593,1.64741
simulation,167,167,1,1,1,1,1,0,0,0,0,0,0,0,3.5,3.72572,FOCE_I,NA,282.12,261.75,-16591.209011837655,610.939,1990.31,23.6584,0.709379,19.3255,0.00207275,0.093717,0.0335453,0.0249258,0.29358,0.036248,0.0287311,0.0101,11.2897,47.311,0.40942,0.0239924,0.447191,0.000547646,0.02879,0.00575014,0.00927202,0.0170193,0.0109094,0.0132472,0.000317291,NA,NA,NA,NA,NA,0.442718,0.591633,0.676977,0.775522,0.846,0.884506,0.952195,1.0317,1.05899,1.21874,1.41066,1.46092,1.64945
