"hypothesis","sample","model","problem","subproblem","covariance_step_run","minimization_successful","covariance_step_successful","covariance_step_warnings","estimate_near_boundary","rounding_errors","zero_gradients","final_zero_gradients","hessian_reset","s_matrix_singular","significant_digits","condition_number","est_methods","model_run_time","subprob_est_time","subprob_cov_time","ofv","POP_V2","POP_V3","POP_Q","POP_KA","POP_CL","POP_CLCLCR","POP_CLBR","IIV_V2","IIV_CL_IIV_V2","IIV_CL","IIV_V3","IIV_KA","sigma","sePOP_V2","sePOP_V3","sePOP_Q","sePOP_KA","sePOP_CL","sePOP_CLCLCR","sePOP_CLBR","seIIV_V2","seIIV_CL_IIV_V2","seIIV_CL","seIIV_V3","seIIV_KA","sesigma","shrinkage_eta1(%)","shrinkage_eta2(%)","shrinkage_eta3(%)","shrinkage_eta4(%)","shrinkage_iwres(%)","EI1","EI2","EI3","EI4","EI5","EI6","EI7","EI8","EI9","EI10","EI11","EI12","EI13"
simulation,11,11,1,1,1,1,1,0,0,0,0,0,0,0,3.1,2.64804,FOCE_I,NA,259.93,262.93,-20254.971157253240,648.823,1919.67,22.7946,0.731288,19.821,0.00341179,0.264525,0.048418,0.0199825,0.316357,0.0309842,0.0299668,0.00253184,10.2212,30.6451,0.225464,0.01712,0.47026,0.000646112,0.0427934,0.00556854,0.00861606,0.018023,0.00597542,0.00783842,8.36552e-05,NA,NA,NA,NA,NA,0.583163,0.664152,0.699087,0.746233,0.871331,0.884199,0.955396,0.967241,1.05733,1.16912,1.4141,1.44441,1.54424
simulation,12,12,1,1,1,0,1,0,0,1,0,0,0,0,2.8,2.88783,FOCE_I,NA,396.55,261.96,-20309.470091507923,626.303,1938.42,22.788,0.738456,19.5222,0.00370514,0.214221,0.0328876,0.0198182,0.303279,0.0416669,0.0418608,0.00237391,8.86766,31.6858,0.213007,0.0180051,0.453827,0.00063715,0.0409885,0.00424367,0.00741168,0.0172678,0.00745417,0.0103427,8.03738e-05,NA,NA,NA,NA,NA,0.524794,0.629256,0.707331,0.763415,0.833538,0.909729,0.960281,0.978559,1.16647,1.28196,1.34002,1.38914,1.51552
simulation,13,13,1,1,1,1,1,0,0,0,0,0,0,0,3,2.63662,FOCE_I,NA,230.11,264,-20052.598613697479,628.951,1870.86,23.1726,0.734002,18.6634,0.00403128,0.24389,0.038257,0.0210115,0.292889,0.0357505,0.0280615,0.00240455,9.30864,28.9257,0.226033,0.0168239,0.424013,0.000610411,0.0415566,0.00458556,0.00798075,0.0166957,0.00594455,0.00772648,7.99036e-05,NA,NA,NA,NA,NA,0.565922,0.685476,0.713816,0.764719,0.878911,0.911354,0.969354,0.990017,1.07542,1.2093,1.34846,1.39513,1.49212
simulation,14,14,1,1,1,1,1,0,0,0,0,0,0,0,3.2,8671050,FOCE_I,NA,726.56,547.3,-20541.427517057287,614.791,1939.67,23.0609,0.715819,19.3043,0.00420716,0.29514,0.0437401,0.0237594,0.287846,0.0308644,0.0456355,0.00241202,5.11711,29.8824,0.207036,0.0151445,0.400873,0.000523485,0.0296174,0.00511623,0.00799298,0.0164169,0.0146686,0.00980848,0.000125012,NA,NA,NA,NA,NA,3.35816e-07,0.10754,0.142091,0.609052,0.759828,0.907069,0.940082,0.990438,1.02473,1.23887,1.42577,1.94265,2.91188
simulation,15,15,1,1,1,1,1,0,0,0,0,0,0,0,3.2,3.36958,FOCE_I,NA,230.45,265.66,-20052.842111326499,631.603,1916.41,22.899,0.747043,19.0438,0.00417078,0.267364,0.0390165,0.0352578,0.294239,0.0436941,0.0444562,0.00236946,9.23103,31.6026,0.208374,0.0190916,0.432053,0.000596763,0.0421111,0.00458652,0.00773779,0.0166997,0.0072458,0.00904774,7.94513e-05,NA,NA,NA,NA,NA,0.465243,0.599994,0.740135,0.763147,0.869908,0.916335,0.976604,1.0018,1.01236,1.23138,1.38365,1.47177,1.56767
simulation,16,16,1,1,1,1,1,0,0,0,0,0,0,0,3,2.53424,FOCE_I,NA,348.75,260.02,-19990.179276167590,638.028,1921.01,23.1174,0.735196,19.5698,0.00345122,0.241538,0.0345667,0.0135209,0.327396,0.0227345,0.0358461,0.002603,9.13781,27.6465,0.219137,0.0179866,0.466895,0.000618737,0.0403235,0.00418436,0.00759446,0.0185627,0.00522122,0.00849254,8.58463e-05,NA,NA,NA,NA,NA,0.583789,0.68197,0.723384,0.768817,0.899994,0.904862,0.929984,0.9822,1.11122,1.26049,1.28482,1.389,1.47946
simulation,17,17,1,1,1,1,1,0,0,0,0,0,0,0,3.1,2.4342,FOCE_I,NA,255.36,273.64,-19795.696754587865,648.468,1919.59,23.1567,0.764694,18.8932,0.00362109,0.249211,0.0444304,0.0183478,0.291699,0.0464761,0.0417563,0.00254907,10.0168,32.6201,0.219265,0.020091,0.427749,0.000598952,0.0382745,0.0052332,0.00774152,0.0166449,0.00703254,0.0095423,8.42796e-05,NA,NA,NA,NA,NA,0.589353,0.702362,0.725732,0.795907,0.902248,0.931591,0.960505,1.00422,1.03243,1.18765,1.34041,1.39299,1.4346
simulation,18,18,1,1,1,1,1,0,0,0,0,0,0,0,3.1,2.87744,FOCE_I,NA,293.82,262.63,-20394.784252278670,639.698,1919.32,22.7694,0.749572,19.9403,0.00264203,0.223708,0.0348396,0.0216348,0.316105,0.0341178,0.0342734,0.0025298,9.10001,30.6713,0.213144,0.0178302,0.47668,0.000598425,0.0388207,0.0044484,0.00827905,0.017996,0.00629746,0.00886238,8.38486e-05,NA,NA,NA,NA,NA,0.53689,0.656291,0.708132,0.745899,0.809732,0.888033,0.951241,0.963024,1.08888,1.21817,1.42032,1.46853,1.54487
simulation,19,19,1,1,1,0,0,0,0,0,0,0,0,0,NA,NA,FOCE_I,NA,537.58,159.52,-20061.000911547624,629.047,1897.44,21.69,0.751846,18.9947,0.00299693,0.224646,0.0412566,0.0312773,0.296545,0.029739,0.0340382,0.0023681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
simulation,20,20,1,1,1,1,1,0,0,0,0,0,0,0,3.3,2.75046,FOCE_I,NA,287.18,547.26,-19552.813590083791,647.508,1940.49,22.6229,0.757235,19.2014,0.00306149,0.197082,0.0391572,0.0295324,0.333175,0.0412765,0.0378985,0.00262153,9.59607,32.4621,0.212117,0.0192632,0.466961,0.000638807,0.0426194,0.00471947,0.00829178,0.0189579,0.00711609,0.00928079,8.71481e-05,NA,NA,NA,NA,NA,0.54684,0.614852,0.707462,0.764855,0.826371,0.891304,0.94964,1.01605,1.05593,1.24308,1.41677,1.46279,1.50406
simulation,21,21,1,1,1,1,1,0,0,0,0,0,0,0,3.1,2.91055,FOCE_I,NA,269.55,265.09,-19999.930481916454,638.727,1895.5,23.3637,0.726221,19.0685,0.003496,0.2676,0.0323335,0.0266116,0.315994,0.0384717,0.0530926,0.00242871,8.9453,30.1386,0.220202,0.019353,0.453687,0.000622635,0.0433991,0.00419401,0.00788982,0.0179439,0.00654437,0.0108644,8.1608e-05,NA,NA,NA,NA,NA,0.529453,0.632843,0.720308,0.767457,0.856854,0.900525,0.958069,0.982081,1.0536,1.23429,1.38246,1.44106,1.541
simulation,22,22,1,1,1,1,1,0,0,0,0,0,0,0,3.5,2.78432,FOCE_I,NA,314.06,274.19,-20108.052280399774,645.435,1932.86,22.5811,0.801067,19.8729,0.00393989,0.232131,0.0389586,0.028158,0.316497,0.0437662,0.0484965,0.00263738,9.49103,32.7526,0.224045,0.0216076,0.473287,0.000637137,0.0456673,0.00466226,0.00829734,0.0180346,0.00734557,0.0108387,8.81157e-05,NA,NA,NA,NA,NA,0.541862,0.62544,0.712158,0.758273,0.820776,0.875538,0.974226,0.991256,1.06822,1.24056,1.39896,1.48402,1.50872
simulation,23,23,1,1,1,1,1,0,0,0,0,0,0,0,3.7,2.78187,FOCE_I,NA,269.52,268.82,-20162.211342893293,636.702,1908.32,22.7621,0.736772,18.9869,0.00432889,0.302364,0.0339342,0.01796,0.306991,0.0519352,0.0365858,0.00249529,9.11907,33.1171,0.219698,0.018034,0.446178,0.000641694,0.047504,0.00433435,0.00769156,0.0174794,0.00827859,0.00884724,8.37836e-05,NA,NA,NA,NA,NA,0.551356,0.646928,0.686255,0.769341,0.880754,0.910748,0.948551,0.963591,1.07739,1.2185,1.35664,1.45614,1.5338
simulation,24,24,1,1,1,1,1,0,0,0,0,0,0,0,4.3,3.01543,FOCE_I,NA,484.44,258.45,-19825.921625136660,637.029,1878.02,22.9329,0.758202,18.8866,0.00389381,0.219974,0.0364796,0.0294971,0.30887,0.0341938,0.0336285,0.00259876,9.19379,29.9002,0.227641,0.0186371,0.442544,0.000631909,0.0396198,0.00417024,0.00807337,0.0176198,0.00623406,0.00779694,8.54131e-05,NA,NA,NA,NA,NA,0.50957,0.631335,0.713098,0.770246,0.854146,0.892662,0.965756,0.989913,1.03124,1.24229,1.41569,1.44749,1.53657
simulation,25,25,1,1,1,1,1,0,0,0,0,0,0,0,4.4,2.77694,FOCE_I,NA,250.32,270.21,-20078.143141892127,639.467,1910.27,23.1405,0.755741,19.3498,0.0027439,0.175937,0.0334604,0.0100922,0.312847,0.037846,0.0406786,0.00252371,9.17052,30.4551,0.215748,0.0190947,0.466372,0.000590197,0.0424975,0.00417029,0.00743048,0.0177989,0.00635867,0.00972597,8.40068e-05,NA,NA,NA,NA,NA,0.541879,0.656137,0.718811,0.799825,0.869305,0.88567,0.969903,0.976182,1.09136,1.23211,1.29027,1.46379,1.50476
simulation,26,26,1,1,1,1,1,0,0,0,0,0,0,0,3.8,2.66927,FOCE_I,NA,379.39,266.26,-20033.859394155701,635.275,1946.9,22.2896,0.749469,19.3544,0.00300613,0.206438,0.0349154,0.0194366,0.301853,0.0341918,0.0434812,0.00259761,9.12094,30.9477,0.213994,0.0191135,0.447828,0.000604125,0.0366892,0.00438743,0.00760633,0.0171884,0.00622182,0.00956798,8.57474e-05,NA,NA,NA,NA,NA,0.565029,0.661952,0.710254,0.786765,0.901462,0.933427,0.967154,0.980674,1.09737,1.21034,1.30654,1.37082,1.50822
simulation,27,27,1,1,1,1,1,0,0,0,0,0,0,0,3.2,2.68876,FOCE_I,NA,319.73,270.04,-19792.411109128545,637.924,1965.33,23.0063,0.781547,19.1962,0.00232621,0.241,0.0399311,0.0223939,0.302412,0.037577,0.0335372,0.00248691,9.42646,31.0873,0.219998,0.0191384,0.444524,0.000539692,0.0392384,0.00461766,0.00819465,0.017227,0.00643257,0.0080256,8.23313e-05,NA,NA,NA,NA,NA,0.553506,0.661331,0.707539,0.78245,0.905554,0.948509,0.971633,0.986258,1.03391,1.2054,1.35157,1.4041,1.48825
simulation,28,28,1,1,1,1,1,0,0,0,0,0,0,0,3.8,2.85477,FOCE_I,NA,315.58,278.63,-20209.289670094397,638.404,1949.01,22.3848,0.783549,19.6185,0.00363306,0.188069,0.0399152,0.0265079,0.333962,0.0540136,0.0481681,0.00229231,9.38472,33.358,0.201344,0.0204506,0.484738,0.000651728,0.044389,0.00472252,0.0082566,0.0190329,0.00809867,0.0100655,7.7521e-05,NA,NA,NA,NA,NA,0.524741,0.644075,0.710598,0.777495,0.864226,0.911161,0.957101,0.995241,1.05308,1.22647,1.36512,1.47267,1.49802
simulation,29,29,1,1,1,1,1,0,0,0,0,0,0,0,3.7,2.79235,FOCE_I,NA,315.55,262.89,-20203.795633855480,632.752,1945.32,22.9403,0.747942,19.5845,0.00265592,0.318429,0.0324035,0.0160808,0.312217,0.0334232,0.0490017,0.00257498,8.98744,31.0186,0.221126,0.019702,0.462727,0.000575989,0.0468048,0.00400757,0.00771253,0.0177692,0.00603484,0.00954599,8.50234e-05,NA,NA,NA,NA,NA,0.55316,0.690863,0.715423,0.797101,0.878779,0.889375,0.94661,0.972972,1.092,1.21152,1.26817,1.43941,1.54462
simulation,30,30,1,1,1,1,1,0,0,0,0,0,0,0,3.3,2.65898,FOCE_I,NA,341.33,278.9,-20094.857249936187,637.735,1865.57,23.031,0.728778,19.6269,0.00343595,0.27846,0.0390339,0.017669,0.286291,0.0406423,0.0337551,0.00250781,9.39508,31.1321,0.226894,0.0176079,0.445815,0.000605406,0.0434207,0.00463243,0.00727162,0.0162914,0.00699478,0.0087719,8.37448e-05,NA,NA,NA,NA,NA,0.567986,0.698488,0.700627,0.766403,0.823717,0.873236,0.951203,1.00909,1.04397,1.27886,1.307,1.46917,1.51026
simulation,31,31,1,1,1,1,1,0,0,0,0,0,0,0,3.9,2.61703,FOCE_I,NA,234.39,272.61,-19737.416636760459,633.473,1901.45,22.6464,0.72843,19.3745,0.00307143,0.171268,0.0482317,0.015307,0.285818,0.0473531,0.0387946,0.00240713,10.043,32.7295,0.220458,0.0185436,0.439805,0.000592555,0.035947,0.0056339,0.00853597,0.0163472,0.00748576,0.00977618,8.05874e-05,NA,NA,NA,NA,NA,0.593076,0.693922,0.707876,0.790065,0.830451,0.882484,0.953222,0.986289,1.05153,1.18846,1.29473,1.47579,1.5521
simulation,32,32,1,1,1,1,1,0,0,0,0,0,0,0,3.5,2.51585,FOCE_I,NA,260.89,278.43,-20164.231949589561,628.291,1879.58,23.0892,0.755382,19.6321,0.00368644,0.224944,0.0382705,0.0141656,0.315789,0.0446876,0.0502312,0.00239745,9.30104,31.2895,0.213471,0.0200305,0.461001,0.000630209,0.0380828,0.00455903,0.0077383,0.0179344,0.00684003,0.0107649,7.93498e-05,NA,NA,NA,NA,NA,0.584022,0.722021,0.741725,0.814681,0.910765,0.934428,0.957038,0.969413,1.09098,1.19663,1.23262,1.37637,1.46931
simulation,33,33,1,1,1,1,1,0,0,0,0,0,0,0,3.3,6793590,FOCE_I,NA,518.44,536.68,-20163.548374691029,638.556,1946.69,20.955,0.813283,19.3426,0.00304514,0.271927,0.0332709,0.0133009,0.310452,0.0396769,0.0374168,0.00276831,0.00772559,0.025102,4.37515e-05,1.527e-05,0.00021555,1.71055e-08,4.88723e-06,4.53405e-05,0.000392708,0.000559906,0.00139969,0.0178445,8.7043e-08,NA,NA,NA,NA,NA,4.25987e-07,0.0959754,0.140422,0.589452,0.998844,0.99999,1,1,1.0001,1.00107,1.42058,1.85958,2.89399
simulation,34,34,1,1,1,1,1,0,0,0,0,0,0,0,3.1,2.42365,FOCE_I,NA,223.18,264.54,-20147.518492127394,626.707,1941.94,22.8396,0.737996,19.5883,0.00330304,0.213432,0.0386945,0.00915944,0.287316,0.0286965,0.0445149,0.00248509,9.18504,29.263,0.214097,0.0188155,0.446397,0.000619724,0.0413249,0.00474197,0.00787217,0.0163992,0.00590572,0.00979563,8.2625e-05,NA,NA,NA,NA,NA,0.607004,0.702087,0.70286,0.792933,0.876476,0.903979,0.952641,0.989253,1.08663,1.24672,1.24998,1.41827,1.47116
simulation,35,35,1,1,1,0,1,0,0,1,0,0,0,0,2,2433200,FOCE_I,NA,762.07,532.01,-20154.522850479141,638.864,1905.99,22.8435,0.734653,19.2001,0.00323963,0.328167,0.0395831,0.0222715,0.298416,0.0510557,0.0295742,0.00247089,0.00867456,26.202,0.00028218,5.64925e-06,0.255894,4.4703e-08,1.30469e-05,0.000353814,0.00382557,0.021967,0.000327867,0.00327614,5.41852e-08,NA,NA,NA,NA,NA,1.50518e-06,0.000506415,0.0469256,0.0974792,0.41785,0.846425,0.98923,0.998107,1,1.00165,1.85064,2.08879,3.6624
simulation,36,36,1,1,1,1,1,0,0,0,0,0,0,0,3.8,2.64604,FOCE_I,NA,252.2,264.79,-20109.174559535608,622.686,1956.44,22.9693,0.746092,19.7235,0.00335689,0.143582,0.0335668,0.0119342,0.314039,0.0340203,0.0434001,0.00245414,8.81677,30.1556,0.209251,0.0187416,0.473405,0.000614277,0.0392625,0.00403237,0.00768382,0.0178647,0.00623261,0.00975042,8.17259e-05,NA,NA,NA,NA,NA,0.570664,0.683109,0.715514,0.786592,0.854878,0.891309,0.94952,0.966378,1.10903,1.2293,1.27765,1.45605,1.51
simulation,37,37,1,1,1,1,1,0,0,0,0,0,0,0,3.5,2.72523,FOCE_I,NA,354.26,271.67,-19669.562566466822,631.817,1921.42,22.7985,0.733275,19.2723,0.00193184,0.257987,0.0360697,0.022303,0.315502,0.0442136,0.0379719,0.00249751,9.17689,32.2238,0.218674,0.0181874,0.46358,0.000584415,0.0453302,0.00435099,0.00786784,0.0179156,0.00715331,0.00850643,8.3107e-05,NA,NA,NA,NA,NA,0.54971,0.651455,0.701706,0.761904,0.881836,0.926608,0.955877,1.0118,1.03384,1.25783,1.37611,1.39324,1.49809
simulation,38,38,1,1,1,1,1,0,0,0,0,0,0,0,3.3,2883.67,FOCE_I,NA,419.03,523.07,-19810.210370899043,633.082,1942.21,22.9163,0.7303,19.2679,0.00349481,0.329914,0.0364396,0.0224028,0.312014,0.0336209,0.0349182,0.00258176,0.0111649,0.038659,0.000373358,8.82358e-06,0.000326634,1.06288e-07,1.87513e-05,0.000540622,0.002209,0.0136948,0.000906242,0.000380447,9.8329e-08,NA,NA,NA,NA,NA,0.00164736,0.0257554,0.0818276,0.145603,0.994598,0.999065,0.999245,0.999265,0.999426,0.999481,0.999571,1.00406,4.75046
simulation,39,39,1,1,1,1,1,0,0,0,0,0,0,0,3.5,2.46848,FOCE_I,NA,255.27,268.76,-19905.593423097926,648.576,1936.19,22.7738,0.774387,18.7437,0.00379861,0.261398,0.0489942,0.0202175,0.3108,0.0326266,0.0283543,0.00251962,10.2126,30.3342,0.215497,0.0186121,0.444677,0.000647783,0.0471105,0.00556574,0.00834094,0.0177325,0.00597013,0.00765301,8.32638e-05,NA,NA,NA,NA,NA,0.594072,0.686919,0.710501,0.784014,0.868948,0.898606,0.971274,0.99354,1.06791,1.22844,1.31834,1.41098,1.46645
simulation,40,40,1,1,1,1,1,0,0,0,0,0,0,0,5.1,3.29165,FOCE_I,NA,217.6,260.53,-20059.884489421238,623.897,1907.23,22.6441,0.749984,19.7011,0.00299906,0.204882,0.0399998,0.0325986,0.27447,0.0274837,0.0354993,0.00264752,9.16923,29.3432,0.222445,0.0182306,0.448949,0.000594173,0.0428034,0.00468382,0.00744561,0.0156161,0.00562643,0.00778651,8.65216e-05,NA,NA,NA,NA,NA,0.491018,0.565878,0.692597,0.762767,0.783581,0.911684,0.953455,1.00064,1.01406,1.22164,1.43534,1.55108,1.61626
simulation,41,41,1,1,1,1,1,0,0,0,0,0,0,0,3.1,3.13181,FOCE_I,NA,225.09,270.46,-19982.097300575890,614.814,1937.25,22.6642,0.753918,19.1262,0.00306263,0.253274,0.0396492,0.0320196,0.334669,0.0278325,0.0268223,0.0025764,9.02165,29.0885,0.214734,0.0170367,0.469374,0.000614289,0.0451215,0.00460673,0.0084854,0.0190607,0.00576473,0.00804676,8.628e-05,NA,NA,NA,NA,NA,0.491656,0.636466,0.709124,0.73134,0.856428,0.880244,0.959099,1.00111,1.06065,1.25066,1.40974,1.47372,1.53977
simulation,42,42,1,1,1,1,1,0,0,0,0,0,0,0,3.5,3.4765,FOCE_I,NA,364.62,265.07,-20283.242340668778,647.814,1861.84,22.968,0.779756,20.1296,0.00372973,0.256539,0.039493,0.0357525,0.319436,0.0463489,0.0465476,0.00251472,9.51525,32.5756,0.228168,0.0204846,0.483566,0.00062103,0.0458619,0.00499449,0.00829771,0.0181511,0.00744985,0.0105102,8.33557e-05,NA,NA,NA,NA,NA,0.457964,0.569604,0.713478,0.776236,0.866125,0.891166,0.977927,0.987582,1.07693,1.20106,1.41629,1.47352,1.59211
simulation,43,43,1,1,1,1,1,0,0,0,0,0,0,0,3.2,2.48984,FOCE_I,NA,260.14,276.3,-19967.360829505691,643.002,1857.97,22.8002,0.736209,19.9025,0.00181435,0.219768,0.0404397,0.0147811,0.340372,0.035374,0.0382399,0.00242838,9.63426,29.4311,0.219877,0.0179514,0.489871,0.000595469,0.0397633,0.00489048,0.0085258,0.0193858,0.00627901,0.0094385,8.05101e-05,NA,NA,NA,NA,NA,0.598857,0.705607,0.725066,0.771323,0.876333,0.893781,0.926322,0.967774,1.08719,1.23567,1.2902,1.43082,1.49106
simulation,44,44,1,1,1,1,1,0,0,0,0,0,0,0,4.2,3.1498,FOCE_I,NA,387.09,270.92,-20237.694122263354,635.68,1822.23,23.0341,0.742314,19.0269,0.00268963,0.326295,0.0405278,0.0310599,0.316416,0.0397204,0.0256657,0.00246552,9.45762,29.5748,0.22958,0.0164311,0.454221,0.000647869,0.0464159,0.00473199,0.00860569,0.0180419,0.00666151,0.00715891,8.1681e-05,NA,NA,NA,NA,NA,0.50532,0.610394,0.714431,0.771695,0.827436,0.901636,0.938979,0.96484,1.08192,1.22851,1.37972,1.48346,1.59166
