"hypothesis","sample","model","problem","subproblem","covariance_step_run","minimization_successful","covariance_step_successful","covariance_step_warnings","estimate_near_boundary","rounding_errors","zero_gradients","final_zero_gradients","hessian_reset","s_matrix_singular","significant_digits","condition_number","est_methods","model_run_time","subprob_est_time","subprob_cov_time","ofv","POP_V2","POP_V3","POP_Q","POP_KA","POP_CL","POP_CLCLCR","POP_CLBR","IIV_V2","IIV_CL_IIV_V2","IIV_CL","IIV_V3","IIV_KA","sigma","sePOP_V2","sePOP_V3","sePOP_Q","sePOP_KA","sePOP_CL","sePOP_CLCLCR","sePOP_CLBR","seIIV_V2","seIIV_CL_IIV_V2","seIIV_CL","seIIV_V3","seIIV_KA","sesigma","shrinkage_eta1(%)","shrinkage_eta2(%)","shrinkage_eta3(%)","shrinkage_eta4(%)","shrinkage_iwres(%)","EI1","EI2","EI3","EI4","EI5","EI6","EI7","EI8","EI9","EI10","EI11","EI12","EI13"
simulation,11,11,1,1,1,1,1,0,0,0,0,0,0,0,4.7,2.6352,FOCE_I,NA,335.6,274.36,-19504.041596547322,638.435,1947.58,22.9014,0.73761,18.769,0.00205924,0.129683,0.0382231,0.0104766,0.348826,0.0381694,0.0518012,0.0025676,9.76765,30.8931,0.228023,0.0200026,0.478908,0.000651256,0.0387323,0.00504908,0.00903099,0.0199284,0.00638232,0.0120002,8.57109e-05,NA,NA,NA,NA,NA,0.587169,0.668409,0.685348,0.787525,0.837132,0.87203,0.93542,0.964063,1.10052,1.2288,1.25618,1.53009,1.54731
simulation,12,12,1,1,1,1,1,0,0,0,0,0,0,0,3.3,3.07654,FOCE_I,NA,336.94,273.97,-19924.610150606673,625.827,1926.97,23.0517,0.715394,19.166,0.0018007,0.0579406,0.0392417,0.023133,0.294249,0.0481444,0.0377579,0.00237667,9.4537,31.8627,0.221973,0.0172608,0.443246,0.000553164,0.0286783,0.00464229,0.00773632,0.0167229,0.00714503,0.00884921,7.98896e-05,NA,NA,NA,NA,NA,0.509353,0.677293,0.702385,0.78584,0.873647,0.922575,0.958305,0.984209,1.05873,1.22556,1.30785,1.4272,1.56705
simulation,13,13,1,1,1,1,1,0,0,0,0,0,0,0,3.2,2.57949,FOCE_I,NA,318.75,275.54,-19546.148766643641,627.528,1923.94,23.0428,0.704854,19.0693,0.00183421,0.111397,0.0406354,0.0162529,0.341147,0.0445754,0.0385116,0.00251168,9.70886,31.7295,0.21539,0.0175902,0.479357,0.000598192,0.0378649,0.00488887,0.00872695,0.019418,0.00734477,0.00917021,8.38183e-05,NA,NA,NA,NA,NA,0.570783,0.670209,0.697378,0.784973,0.910337,0.931796,0.948176,0.967269,1.10227,1.21733,1.2688,1.45834,1.47233
simulation,14,14,1,1,1,1,1,0,0,0,0,0,0,0,3.5,2.82028,FOCE_I,NA,239.67,267.89,-19911.225903353567,649.765,1958.75,22.5317,0.774173,18.8195,0.00200855,0.181771,0.0481476,0.0310066,0.317093,0.0251166,0.0309655,0.00250954,10.0083,28.619,0.207988,0.0186244,0.454262,0.000589814,0.040679,0.0056712,0.00885117,0.0180505,0.0050986,0.00851164,8.3005e-05,NA,NA,NA,NA,NA,0.545505,0.616759,0.728356,0.766323,0.854053,0.930023,0.932289,0.993464,1.0392,1.22263,1.37369,1.45924,1.53848
simulation,15,15,1,1,1,0,1,0,0,1,0,0,0,0,NA,83544000000000,FOCE_I,NA,241.11,509.79,-20124.388447943576,637.104,1898.72,23.0734,0.758189,19.1928,-0.000589297,0.186527,0.0396246,0.0258809,0.303367,0.0238287,0.00951036,0.00319806,69.0146,31.2903,0.39353,0.0175168,0.00317837,0.0012819,9.12445e-05,0.142759,0.0511493,0.0764341,0.0159471,0.0270263,2.43903e-06,NA,NA,NA,NA,NA,1.22215e-13,8.40442e-08,0.000626023,0.00190996,0.0105236,0.0150718,0.0281489,0.0416974,0.0741086,0.429532,0.496893,1.69113,10.2104
simulation,16,16,1,1,1,1,1,0,0,0,0,0,0,0,3.2,2.61036,FOCE_I,NA,399.52,272.46,-19560.881722740534,634.255,1980.4,22.9251,0.737576,18.7438,0.00124879,0.106655,0.0380947,0.0269239,0.313526,0.0373096,0.0277521,0.00253054,9.34568,30.8817,0.215635,0.0171701,0.446371,0.000528473,0.0340893,0.00473306,0.00828784,0.0179748,0.0060214,0.00756506,8.32215e-05,NA,NA,NA,NA,NA,0.573945,0.596132,0.713813,0.772469,0.879587,0.889105,0.953499,0.983222,1.08968,1.21326,1.38354,1.45354,1.4982
simulation,17,17,1,1,1,1,1,0,0,0,0,0,0,0,3.1,2.84323,FOCE_I,NA,292.96,262.71,-19933.495261755521,622.549,1901.78,22.9399,0.722587,19.5465,0.00223431,0.11714,0.0359308,0.0137795,0.283672,0.0304501,0.0445764,0.00260419,9.26228,29.4029,0.227786,0.0185921,0.446899,0.00056955,0.0335595,0.00437865,0.00743251,0.0161462,0.00629193,0.00942881,8.68184e-05,NA,NA,NA,NA,NA,0.541099,0.673553,0.68377,0.789808,0.854589,0.875978,0.960889,1.00508,1.05614,1.22207,1.32464,1.47392,1.53847
simulation,18,18,1,1,1,1,1,0,0,0,0,0,0,0,3.4,2.75597,FOCE_I,NA,241.27,270.07,-19668.320099041051,628.604,1932,22.768,0.770298,19.1206,0.00149334,0.108246,0.0295297,0.0144416,0.309167,0.0486584,0.0268589,0.00258027,8.56321,32.5895,0.21936,0.0178408,0.454717,0.000575409,0.0337025,0.0038298,0.00768652,0.0177215,0.0073371,0.00739602,8.56122e-05,NA,NA,NA,NA,NA,0.551995,0.680505,0.703878,0.783929,0.895867,0.904339,0.956625,0.985701,1.06648,1.22477,1.30069,1.42395,1.52128
simulation,19,19,1,1,1,0,1,0,0,1,0,0,0,0,2.8,98631.3,FOCE_I,NA,815.89,554.44,-19786.601798760516,643.064,1889.31,23.2275,0.732761,19.3256,0.00198154,0.189996,0.0327944,0.00905065,0.305572,0.055122,0.0491143,0.00255188,0.00840784,0.0188453,0.207661,0.0184028,0.1618,2.14955e-07,7.1124e-06,0.00590728,0.00618288,0.0174257,0.0110666,0.00130946,5.9778e-08,NA,NA,NA,NA,NA,5.03686e-05,0.00532558,0.128631,0.323942,0.324335,0.338998,0.565642,0.918639,0.925555,1.05556,1.38785,2.05755,4.96792
simulation,20,20,1,1,1,1,1,0,0,0,0,0,0,0,3.6,2.58501,FOCE_I,NA,233.02,254.66,-19465.089147869669,617.858,1887.57,22.6528,0.755879,18.4767,0.00167181,0.10784,0.0382305,0.0173891,0.282709,0.0310607,0.0262216,0.00245195,8.97595,28.5427,0.214535,0.0174144,0.42101,0.000546708,0.0311838,0.00441523,0.00768669,0.0161325,0.00592844,0.00739513,8.17763e-05,NA,NA,NA,NA,NA,0.583618,0.689075,0.702672,0.755824,0.857685,0.89978,0.954256,0.983419,1.06065,1.25781,1.30408,1.44247,1.50866
simulation,21,21,1,1,1,1,1,0,0,0,0,0,0,0,4,2.60871,FOCE_I,NA,320.53,269.6,-19753.061350733806,630.406,1936.63,22.8133,0.716374,19.6746,0.000860076,0.0609911,0.0361725,0.0150306,0.289642,0.03529,0.0410133,0.00260604,9.27831,30.6215,0.217902,0.0181587,0.447021,0.000531715,0.0258981,0.00457326,0.00789123,0.016524,0.00643015,0.00940621,8.69839e-05,NA,NA,NA,NA,NA,0.559465,0.683467,0.687306,0.757869,0.899801,0.959026,0.960848,1.01757,1.06686,1.2481,1.32671,1.37348,1.45949
simulation,22,22,1,1,1,1,1,0,0,0,0,0,0,0,3.1,2.96872,FOCE_I,NA,462.04,269.41,-19667.430802008508,645.962,1943.82,22.8827,0.744929,19.6182,0.00170702,0.0998373,0.0380973,0.0311429,0.315639,0.0407292,0.0398726,0.00241397,9.30099,31.5934,0.213756,0.0188086,0.460389,0.000556948,0.0254606,0.00478957,0.00773513,0.01795,0.00671803,0.0100449,7.96314e-05,NA,NA,NA,NA,NA,0.517396,0.588715,0.737765,0.776367,0.879655,0.909508,0.962635,0.989127,1.05395,1.1969,1.34354,1.50844,1.536
simulation,23,23,1,1,1,1,1,0,0,0,0,0,0,0,3.2,3.09999,FOCE_I,NA,337.2,272.82,-19965.337497239805,632.478,1924.77,23.1059,0.72624,19.2902,0.00211968,0.119394,0.0400376,0.03233,0.309478,0.0400308,0.0372742,0.00257173,9.52585,31.8749,0.222148,0.0180513,0.459109,0.000578988,0.0344327,0.00473462,0.00785114,0.017627,0.00637063,0.00817,8.43099e-05,NA,NA,NA,NA,NA,0.498501,0.609344,0.706238,0.797396,0.856761,0.880866,0.957435,0.991791,1.05268,1.21221,1.41127,1.48017,1.54535
simulation,24,24,1,1,1,1,1,0,0,0,0,0,0,0,3.5,2.55923,FOCE_I,NA,372.75,266.58,-19926.007149245615,642.231,2013.76,22.9607,0.741796,20.1426,0.000897068,0.124184,0.0396876,0.01955,0.314913,0.0342386,0.0267972,0.00253304,9.4496,32.0193,0.205351,0.016885,0.48204,0.000548604,0.0319327,0.0049434,0.00829476,0.0179833,0.00629528,0.00783052,8.47577e-05,NA,NA,NA,NA,NA,0.569941,0.666934,0.701246,0.767005,0.886114,0.890194,0.957223,0.981375,1.08364,1.26339,1.34712,1.42721,1.45861
simulation,25,25,1,1,1,1,1,0,0,0,0,0,0,0,3.5,3.10232,FOCE_I,NA,304.68,262.03,-20068.992662053581,647.861,1920.43,22.6162,0.774068,19.2933,0.00156758,0.10843,0.0301177,0.0231762,0.282523,0.029166,0.0438671,0.00264917,8.96315,29.3697,0.227711,0.0198267,0.44193,0.000547938,0.031679,0.0038019,0.00696464,0.0160661,0.0059888,0.0102442,8.83926e-05,NA,NA,NA,NA,NA,0.505653,0.646273,0.697584,0.76061,0.78792,0.895225,0.948645,0.994629,1.05759,1.2527,1.35999,1.52448,1.5687
simulation,26,26,1,1,1,1,1,0,0,0,0,0,0,0,3.5,2.6447,FOCE_I,NA,322.93,273.27,-19859.177112608286,623.332,1880.96,23.0965,0.746713,19.5202,0.00154518,0.119205,0.0384527,0.0189421,0.306522,0.0584573,0.0270557,0.00240791,9.20381,33.4932,0.217534,0.0171282,0.461663,0.000555369,0.034905,0.0046956,0.00826992,0.0175037,0.00811676,0.00784776,7.98771e-05,NA,NA,NA,NA,NA,0.55772,0.653189,0.692998,0.76874,0.924072,0.939561,0.95607,0.974564,1.09182,1.1846,1.34952,1.43214,1.475
simulation,27,27,1,1,1,1,1,0,0,0,0,0,0,0,3.3,2.85058,FOCE_I,NA,352.49,275.25,-19432.662750086904,629.081,1963.42,22.875,0.745327,18.8001,0.00136698,0.0947193,0.0352646,0.0219369,0.314336,0.0372147,0.04097,0.00264731,9.17857,31.1533,0.225672,0.0189004,0.446999,0.000563572,0.0329079,0.0044723,0.00814018,0.0178733,0.00612229,0.00877899,8.74937e-05,NA,NA,NA,NA,NA,0.535874,0.64261,0.71052,0.776239,0.893576,0.934128,0.954894,0.977334,1.0642,1.20057,1.33689,1.44561,1.52755
simulation,28,28,1,1,1,1,1,0,0,0,0,0,0,0,3.2,2.76781,FOCE_I,NA,315.51,263.85,-19657.111322418186,647.519,1922.04,22.8456,0.737547,19.4236,0.000588862,0.093197,0.0392271,0.0206795,0.338374,0.0373289,0.0381734,0.00237367,9.6676,30.0108,0.209088,0.0186012,0.488988,0.000570041,0.032188,0.00481404,0.00815351,0.0192654,0.00625804,0.00960363,7.89936e-05,NA,NA,NA,NA,NA,0.552946,0.676077,0.688385,0.776509,0.836027,0.913948,0.951916,0.971254,1.07768,1.20958,1.33997,1.47526,1.53045
simulation,29,29,1,1,1,1,1,0,0,0,0,0,0,0,3.1,2.73419,FOCE_I,NA,226,258.05,-19703.146644968150,629.559,1867.03,22.8839,0.773751,19.4374,0.00158501,0.164084,0.0397186,0.0223897,0.298925,0.0358304,0.0219968,0.00259555,9.20838,30.9388,0.232407,0.0173057,0.455487,0.000562888,0.0367822,0.00473368,0.00746505,0.017001,0.00662098,0.00702395,8.5991e-05,NA,NA,NA,NA,NA,0.550202,0.664692,0.700887,0.743255,0.845244,0.862105,0.951818,1.02858,1.05506,1.30548,1.35589,1.43243,1.50436
simulation,30,30,1,1,1,1,1,0,0,0,0,0,0,0,3.9,3.4174,FOCE_I,NA,295.03,266.77,-19465.035519219124,624.072,1874.12,22.7606,0.740376,19.2982,0.00128387,0.0886457,0.0380093,0.0338061,0.290795,0.0273841,0.0375237,0.00252709,9.05482,28.2453,0.213812,0.0185217,0.455953,0.000533417,0.0375654,0.00466861,0.00800033,0.0165381,0.00511565,0.00914429,8.28792e-05,NA,NA,NA,NA,NA,0.466669,0.56989,0.688203,0.768812,0.865199,0.910236,0.922345,1.00923,1.03903,1.21534,1.42936,1.52088,1.59479
simulation,31,31,1,1,1,1,1,0,0,0,0,0,0,0,3.6,2.74995,FOCE_I,NA,300.86,253.86,-19805.864847843641,614.895,1920.45,22.582,0.721709,19.4011,0.00197898,0.13742,0.0335741,0.0188337,0.283448,0.024262,0.0426436,0.00256089,8.72965,28.1313,0.212691,0.018402,0.440593,0.000555223,0.0336754,0.00417926,0.00732562,0.0161377,0.00558686,0.00983281,8.5682e-05,NA,NA,NA,NA,NA,0.54969,0.648455,0.70239,0.724628,0.867976,0.90036,0.956553,0.99965,1.04829,1.27473,1.38115,1.43451,1.51162
simulation,32,32,1,1,1,1,1,0,0,0,0,0,0,0,3.2,3.42629,FOCE_I,NA,330.57,261.56,-20088.901903959875,626.95,1914.6,22.7215,0.770785,19.6827,0.00143301,0.0966587,0.0332199,0.0196202,0.305288,0.0390577,0.0419505,0.00253059,8.86435,30.7314,0.206503,0.0197947,0.483498,0.000590927,0.0403686,0.00421422,0.00742491,0.0173865,0.00704235,0.00995859,8.4571e-05,NA,NA,NA,NA,NA,0.518857,0.600032,0.64089,0.697215,0.75684,0.903268,0.953427,0.967187,1.09937,1.23747,1.34352,1.50416,1.77775
simulation,33,33,1,1,1,1,1,0,0,0,0,0,0,0,3.6,2.8938,FOCE_I,NA,298.1,271.45,-19797.055361802722,628.14,1903.76,22.6721,0.749437,19.6111,0.000774064,0.122974,0.0390784,0.0247817,0.296524,0.0342017,0.03346,0.0025834,9.30573,30.1263,0.217103,0.0182433,0.464315,0.000548217,0.035143,0.00467096,0.00763199,0.0168758,0.00660617,0.00809766,8.64263e-05,NA,NA,NA,NA,NA,0.536713,0.632311,0.704721,0.740031,0.829782,0.901964,0.952546,0.966135,1.0563,1.26099,1.38767,1.4777,1.55314
simulation,34,34,1,1,1,1,1,0,0,0,0,0,0,0,4.3,2.92966,FOCE_I,NA,267.31,268.2,-19695.683010705055,622.825,1894.98,22.911,0.741281,18.8481,0.00130031,0.126848,0.039682,0.0227107,0.317643,0.0313363,0.0389734,0.00256542,9.47646,29.0387,0.222929,0.0188027,0.454709,0.000575464,0.0349832,0.0051052,0.00874517,0.0181217,0.00581638,0.0105488,8.51754e-05,NA,NA,NA,NA,NA,0.533998,0.622315,0.695187,0.739409,0.840358,0.848768,0.952318,0.981496,1.09499,1.23802,1.3909,1.49782,1.56443
simulation,35,35,1,1,1,1,1,0,0,0,0,0,0,0,3.8,2.61518,FOCE_I,NA,309.82,272.42,-19789.052016702790,639.358,1865.4,22.749,0.762868,19.9174,0.00164539,0.102325,0.0397677,0.0189438,0.29137,0.0267603,0.0447786,0.00262343,9.51807,28.8126,0.229572,0.0202994,0.454,0.000542757,0.028653,0.0045569,0.00786073,0.016574,0.00569976,0.00946764,8.5835e-05,NA,NA,NA,NA,NA,0.572895,0.684992,0.721916,0.779547,0.887639,0.918154,0.971934,0.988166,1.03342,1.22667,1.30204,1.4144,1.49823
simulation,36,36,1,1,1,1,1,0,0,0,0,0,0,0,3.7,2.74365,FOCE_I,NA,287.56,261.05,-20062.319826940413,635.637,1892.78,22.6893,0.737574,19.6835,0.00137936,0.123916,0.0370154,0.0158227,0.309011,0.0261478,0.0169294,0.00269981,9.22195,28.6353,0.224149,0.0153125,0.474507,0.000582972,0.0370388,0.00446275,0.00787013,0.017552,0.00544445,0.00562597,8.85321e-05,NA,NA,NA,NA,NA,0.550307,0.658924,0.713845,0.772638,0.878329,0.913663,0.975831,0.982417,1.0646,1.23375,1.28833,1.45752,1.50985
simulation,37,37,1,1,1,1,1,0,0,0,0,0,0,0,4.3,2.82006,FOCE_I,NA,242.87,266.81,-19364.489383602533,633.9,1916.88,22.5856,0.757719,18.8944,0.000942222,0.098368,0.0393451,0.0203188,0.296643,0.0316783,0.0399654,0.00246164,9.34299,29.6658,0.215603,0.019444,0.442811,0.000554259,0.0307136,0.0047156,0.00794029,0.0169596,0.00581028,0.00965381,8.07002e-05,NA,NA,NA,NA,NA,0.550961,0.679503,0.70834,0.791825,0.806809,0.897279,0.961661,0.967602,1.073,1.22654,1.35732,1.42542,1.55374
simulation,38,38,1,1,1,1,1,0,0,0,0,0,0,0,4.7,3.03635,FOCE_I,NA,332.46,263.14,-19772.030557091472,622.758,1908.69,22.7804,0.724684,19.0734,0.000590139,0.0561788,0.039308,0.0231519,0.303078,0.0384441,0.0324674,0.00251581,9.32494,30.4957,0.216335,0.0173648,0.453404,0.000530978,0.0267922,0.00474343,0.00782213,0.0172474,0.00657621,0.00918554,8.37565e-05,NA,NA,NA,NA,NA,0.537481,0.631755,0.686071,0.743372,0.765866,0.896633,0.95989,0.983058,1.06683,1.24398,1.37595,1.47713,1.63198
simulation,39,39,1,1,1,1,1,0,0,0,0,0,0,0,3.1,2.91933,FOCE_I,NA,225.71,264.17,-19372.456292954383,638.919,1926.57,22.5785,0.784834,18.7926,0.00135845,0.138436,0.0385699,0.0190434,0.282573,0.0258804,0.0399649,0.00262277,9.40901,28.8292,0.214676,0.0212629,0.433154,0.000541691,0.0368756,0.00474984,0.0076367,0.0160842,0.00554391,0.00975141,8.63823e-05,NA,NA,NA,NA,NA,0.546643,0.644398,0.679056,0.769375,0.845846,0.904409,0.920288,0.988017,1.03163,1.23213,1.33294,1.50944,1.59583
simulation,40,40,1,1,1,1,1,0,0,0,0,0,0,0,3.5,2.56071,FOCE_I,NA,354.06,269.04,-19848.891115021062,624.078,1909.94,22.7188,0.758215,18.7478,0.00286562,0.102084,0.0425344,0.02191,0.30468,0.0450151,0.0438952,0.00234407,9.51974,31.1616,0.213496,0.0194527,0.438433,0.000596429,0.0322267,0.00491381,0.00833132,0.0174005,0.00657864,0.0100365,7.76123e-05,NA,NA,NA,NA,NA,0.575034,0.675629,0.716969,0.79933,0.873341,0.900453,0.957186,0.994613,1.08924,1.20053,1.33652,1.40865,1.4725
simulation,41,41,1,1,1,1,1,0,0,0,0,0,0,0,3.5,3.00454,FOCE_I,NA,245.45,270.2,-19954.653340094770,624.233,1926.38,22.9468,0.720197,19.7189,0.00104304,0.00594521,0.0348057,0.023596,0.310786,0.0329063,0.0491881,0.00243304,9.11419,29.2677,0.217561,0.0186988,0.462635,0.000522686,0.0195404,0.0041156,0.00781128,0.0176837,0.00572965,0.00991795,8.08627e-05,NA,NA,NA,NA,NA,0.520194,0.670705,0.726841,0.777687,0.882034,0.89207,0.963458,0.993487,1.05387,1.21938,1.34452,1.39281,1.56294
simulation,42,42,1,1,1,0,1,0,0,1,0,0,0,0,1.5,308731000,FOCE_I,NA,503.93,537.04,-19571.916352495315,616.424,1879.95,22.6366,0.751155,18.5937,0.00130401,0.12122,0.0411542,0.0261808,0.327981,0.033739,0.0589176,0.00271702,9.28325,28.4822,0.157809,0.0203937,0.429726,0.000292241,0.0331294,0.00501445,0.00855116,0.0186782,0.00732488,0.0120418,6.09261e-05,NA,NA,NA,NA,NA,6.82552e-09,9.11433e-07,0.561215,0.718623,0.884152,0.905729,0.9811,1.0168,1.13147,1.29264,1.50114,1.89988,2.10725
simulation,43,43,1,1,1,1,1,0,0,0,0,0,0,0,3.7,2.85796,FOCE_I,NA,258.5,273.95,-19871.579608512737,643.208,1922,23.1073,0.746127,19.4476,0.000361414,0.108012,0.0374118,0.013991,0.309692,0.0423413,0.035468,0.00244898,9.48504,30.967,0.223038,0.018077,0.473324,0.00054274,0.0341007,0.00460905,0.00795768,0.0176703,0.0065137,0.00852173,8.13083e-05,NA,NA,NA,NA,NA,0.56198,0.665605,0.719168,0.775153,0.817703,0.90894,0.950652,0.977212,1.13372,1.1894,1.23532,1.45903,1.60612
simulation,44,44,1,1,1,1,1,0,0,0,0,0,0,0,3.6,2.73455,FOCE_I,NA,275.58,266.24,-19262.251137495943,633.895,1913.61,23.0793,0.750504,18.5989,0.000396152,0.167133,0.0336405,0.013311,0.329506,0.0480544,0.0435129,0.00263718,9.33536,32.8642,0.226706,0.0201514,0.462989,0.000554659,0.0403966,0.00425069,0.00847454,0.0187864,0.00769928,0.0115868,8.79818e-05,NA,NA,NA,NA,NA,0.552073,0.65811,0.697841,0.785705,0.87145,0.896938,0.937447,0.968173,1.11433,1.24766,1.29097,1.46962,1.50967
